,时间,振次,轴位移,力,应力,变形,侧位移,围压,孔压,反压,体变,小体变
21149,272.3,427.18,122.1,25.95,38,5.382000000000001,237.3,303,244,222,2117,-7.6
21150,272.5,427.2,122.2,26.96,38,5.4110000000000005,237.1,303,243,221,2117,-7.1
21151,272.7,427.22,122.3,27.33,38,5.439,236.9,303,244,221,2116,-7.4
21152,272.9,427.24,122.2,27.63,39,5.44,237.0,303,244,221,2116,-7.3
21153,273.1,427.26,122.2,27.94,40,5.474,237.0,303,243,221,2116,-7.4
21154,273.31,427.28000000000003,122.2,28.05,39,5.466,237.1,303,243,221,2116,-7.4
21155,273.51,427.3,122.3,28.09,40,5.466,237.5,303,243,221,2117,-7.1
21156,273.71,427.32,122.2,28.15,40,5.483,237.4,303,243,221,2117,-7.1
21157,273.91,427.34000000000003,122.2,28.1,39,5.477,237.4,302,243,220,2116,-7.3
21158,274.11,427.36,122.2,28.13,40,5.474,237.7,302,243,221,2118,-7.9
21159,274.32,427.38,122.3,28.06,40,5.476,237.7,303,243,220,2118,-7.4
21160,274.52,427.40000000000003,122.2,27.5,38,5.474,237.6,303,243,221,2118,-7.3
21161,274.72,427.42,122.2,27.0,38,5.474,237.3,302,243,221,2115,-7.6
21162,274.92,427.44,122.2,26.41,36,5.454,237.8,303,242,220,2115,-7.0
21163,275.12,427.46000000000004,122.2,25.86,35,5.432,237.5,303,243,221,2116,-7.6
21164,275.33,427.48,122.2,24.43,34,5.404,237.4,303,243,220,2116,-7.5
21165,275.53,427.5,122.2,23.65,32,5.3839999999999995,237.3,302,244,220,2118,-7.5
21166,275.73,427.52,122.2,22.95,30,5.35,237.3,302,243,221,2118,-7.1
21167,275.93,427.54,122.1,21.52,30,5.3,237.1,302,244,221,2118,-7.5
21168,276.13,427.56,122.1,20.77,29,5.2589999999999995,237.1,302,244,221,2116,-6.9
21169,276.34,427.58,122.0,19.97,27,5.2139999999999995,237.0,302,244,222,2117,-7.0
21170,276.54,427.6,122.0,18.84,27,5.165,237.0,301,245,223,2117,-6.9
21171,276.74,427.62,122.0,18.26,25,5.124,237.3,301,245,222,2115,-7.5
21172,276.94,427.64,122.0,17.63,24,5.0760000000000005,237.3,301,245,222,2115,-7.3
21173,277.14,427.66,121.9,17.18,23,5.037,237.3,301,246,223,2117,-7.3
21174,277.35,427.68,121.9,16.14,22,4.957,237.6,301,247,224,2116,-7.3
21175,277.55,427.71000000000004,121.9,15.72,22,4.928,237.7,300,247,224,2118,-7.3
21176,277.75,427.73,121.9,15.43,21,4.879,237.7,301,247,225,2117,-7.4
21177,277.95,427.75,121.8,14.91,20,4.825,237.6,300,247,225,2116,-7.4
21178,278.15,427.77,121.7,14.63,21,4.796,237.6,300,248,225,2119,-7.5
21179,278.36,427.79,121.8,14.5,20,4.768,237.6,300,248,225,2117,-7.1
21180,278.56,427.81,121.8,14.38,21,4.765,237.3,300,248,225,2115,-7.1
21181,278.76,427.83,121.7,14.27,20,4.743,237.2,301,248,226,2117,-7.6
21182,278.96,427.85,121.6,14.29,20,4.724,237.1,301,248,226,2116,-7.3
21183,279.16,427.87,121.8,14.32,20,4.726,237.0,301,248,226,2118,-7.1
21184,279.37,427.89,121.7,14.44,21,4.734,237.3,300,248,226,2119,-7.6
21185,279.57,427.91,121.6,14.43,21,4.739,237.0,301,248,225,2116,-7.5
21186,279.77,427.93,121.6,14.45,21,4.734,237.0,301,248,225,2117,-7.4
21187,279.97,427.95,121.8,15.5,22,4.776,237.2,301,249,226,2116,-7.5
21188,280.17,427.97,121.8,16.1,23,4.828,237.1,301,249,227,2120,-7.5
21189,280.38,427.99,121.8,16.74,25,4.8580000000000005,237.5,301,249,226,2117,-7.3
21190,280.58,428.01,121.9,17.46,26,4.913,237.7,301,248,226,2116,-7.1
21191,280.78,428.03000000000003,121.8,18.91,27,5.024,237.6,301,248,225,2116,-7.4
21192,280.98,428.05,121.9,19.84,29,5.073,237.5,302,247,225,2117,-7.1
21193,281.18,428.07,122.0,20.64,31,5.124,237.6,302,247,225,2116,-7.4
21194,281.39,428.09000000000003,122.1,22.32,32,5.227,237.6,302,246,224,2117,-7.8
21195,281.59,428.11,122.1,23.15,34,5.274,237.3,303,245,223,2116,-7.0
21196,281.79,428.13,122.1,23.89,35,5.305,237.4,303,245,222,2116,-7.5
21197,281.99,428.15000000000003,122.2,24.71,37,5.332999999999999,237.0,303,245,222,2116,-7.4
21198,282.19,428.17,122.1,25.9,37,5.388999999999999,237.0,303,244,222,2117,-7.4
21199,282.4,428.19,122.2,26.51,38,5.41,237.2,303,244,222,2118,-7.4
21200,282.6,428.21000000000004,122.2,26.91,39,5.4270000000000005,237.0,303,244,221,2115,-7.3
21201,282.8,428.23,122.3,27.61,39,5.457999999999999,237.1,303,243,221,2117,-7.1
21202,283.0,428.25,122.2,27.73,40,5.476,237.4,303,243,221,2116,-7.1
21203,283.2,428.27,122.3,27.95,40,5.468,237.2,303,243,221,2117,-7.3
21204,283.41,428.29,122.2,28.13,39,5.479,237.1,303,243,221,2116,-7.5
21205,283.61,428.31,122.2,28.05,40,5.48,237.4,303,243,221,2116,-7.4
21206,283.81,428.33,122.2,28.17,39,5.485,237.5,303,243,221,2117,-7.3
21207,284.01,428.35,122.2,28.21,40,5.483,237.4,303,243,221,2118,-7.1
21208,284.21,428.37,122.3,27.97,39,5.4910000000000005,237.7,303,243,221,2118,-7.5
21209,284.42,428.39,122.1,27.77,39,5.494,237.7,303,243,221,2119,-7.3
21210,284.62,428.41,122.2,27.39,38,5.481,237.7,303,243,221,2115,-7.5
21211,284.82,428.43,122.3,26.52,37,5.4670000000000005,237.5,303,243,221,2120,-7.3
21212,285.02,428.45,122.2,25.77,36,5.456,237.4,302,243,221,2116,-7.5
21213,285.22,428.47,122.2,25.14,35,5.433,237.2,303,242,220,2117,-7.5
21214,285.43,428.49,122.2,24.43,33,5.402,237.3,303,243,221,2117,-7.1
21215,285.63,428.51,122.1,22.86,32,5.356,237.0,302,243,221,2117,-7.3
21216,285.83,428.53000000000003,122.2,22.26,30,5.334,237.1,302,243,221,2115,-6.9
21217,286.03,428.55,122.2,21.43,29,5.308,237.1,302,243,221,2117,-7.8
21218,286.23,428.57,122.1,20.1,28,5.231,237.3,302,244,222,2116,-7.5
21219,286.44,428.59000000000003,122.0,19.43,27,5.19,237.0,302,244,222,2116,-7.4
21220,286.64,428.61,122.0,18.79,25,5.157,236.9,302,245,222,2117,-7.1
21221,286.84,428.63,121.9,18.17,25,5.12,237.2,302,245,222,2116,-7.3
21222,287.04,428.65000000000003,121.9,17.16,24,5.0489999999999995,237.5,301,246,224,2119,-7.5
21223,287.24,428.67,121.9,16.73,22,5.0,237.4,301,246,224,2118,-7.4
21224,287.45,428.7,121.9,16.24,22,4.959,237.8,301,246,224,2117,-7.4
21225,287.65,428.72,121.8,15.39,22,4.891,237.5,301,247,225,2119,-7.8
21226,287.85,428.74,121.8,15.03,21,4.8580000000000005,237.8,302,247,225,2118,-7.3
21227,288.05,428.76,121.8,14.94,21,4.825,237.7,300,248,225,2117,-7.3
21228,288.25,428.78000000000003,121.7,14.43,20,4.7669999999999995,237.4,300,248,226,2116,-7.4
21229,288.46,428.8,121.7,14.53,20,4.745,237.6,301,248,226,2116,-7.6
21230,288.66,428.82,121.8,14.35,20,4.754,237.1,301,248,225,2116,-7.5
21231,288.86,428.84000000000003,121.7,14.35,20,4.749,237.2,300,248,226,2116,-7.4
21232,289.06,428.86,121.7,14.34,20,4.742,237.2,300,248,225,2116,-7.5
21233,289.26,428.88,121.7,14.51,20,4.726,237.1,301,248,226,2117,-7.3
21234,289.47,428.90000000000003,121.8,14.38,21,4.748,237.4,301,249,226,2116,-7.3
21235,289.67,428.92,121.7,14.53,20,4.748,237.0,301,249,226,2117,-7.4
21236,289.87,428.94,121.7,15.02,22,4.77,237.0,301,249,226,2118,-7.3
21237,290.07,428.96000000000004,121.7,15.52,23,4.796,237.4,301,249,226,2115,-7.0
21238,290.27,428.98,121.8,16.07,24,4.817,237.2,301,249,226,2115,-7.0
21239,290.48,429.0,121.8,17.45,25,4.9239999999999995,237.6,301,248,226,2117,-7.3
21240,290.68,429.02,121.9,18.26,27,4.971,237.6,301,248,226,2118,-7.8
21241,290.88,429.04,121.8,19.06,28,5.024,237.4,302,248,225,2117,-7.3
21242,291.08,429.06,122.0,20.77,30,5.138999999999999,237.6,302,247,224,2117,-6.9
21243,291.28,429.08,122.0,21.71,32,5.184,237.7,302,246,224,2118,-7.5
21244,291.49,429.1,121.9,22.3,33,5.229,237.9,303,246,223,2116,-7.3
21245,291.69,429.12,122.0,23.98,34,5.305,237.8,303,245,223,2118,-7.4
21246,291.89,429.14,122.1,24.87,36,5.343999999999999,237.6,303,245,222,2118,-7.6
21247,292.09,429.16,122.2,25.48,37,5.377000000000001,237.5,303,244,222,2115,-7.1
21248,292.29,429.18,122.2,25.87,37,5.397,237.2,303,244,222,2117,-7.5
21249,292.5,429.2,122.2,26.98,39,5.438,236.8,303,243,222,2117,-7.4
21250,292.7,429.22,122.3,27.38,39,5.45,237.0,303,244,221,2118,-7.5
21251,292.9,429.24,122.2,27.65,39,5.46,237.3,303,243,221,2117,-7.3
21252,293.1,429.26,122.2,27.98,39,5.482,237.2,303,243,221,2117,-7.0
21253,293.3,429.28000000000003,122.2,28.03,40,5.4910000000000005,237.0,303,243,220,2116,-7.1
21254,293.51,429.3,122.2,28.26,40,5.485,237.1,303,243,221,2117,-7.0
21255,293.71,429.32,122.2,28.12,40,5.5,237.3,303,243,221,2116,-7.1
21256,293.91,429.34000000000003,122.3,28.2,40,5.502999999999999,237.6,302,243,221,2117,-7.3
21257,294.11,429.36,122.3,28.05,39,5.504,237.4,303,243,220,2116,-7.3
21258,294.31,429.38,122.3,28.19,39,5.504,237.6,303,242,221,2118,-7.8
21259,294.52,429.40000000000003,122.3,27.52,38,5.49,237.8,303,243,221,2116,-7.4
21260,294.72,429.42,122.3,27.06,38,5.492999999999999,237.6,303,243,220,2117,-7.3
21261,294.92,429.44,122.3,26.47,36,5.49,237.8,303,242,221,2117,-7.0
21262,295.12,429.46000000000004,122.3,25.74,35,5.466,237.3,302,243,220,2117,-7.1
21263,295.32,429.48,122.2,24.32,34,5.417999999999999,237.4,303,243,221,2117,-7.5
21264,295.53,429.5,122.2,23.57,33,5.415,237.3,302,243,221,2117,-7.3
21265,295.73,429.52,122.2,22.91,31,5.382000000000001,237.0,302,243,220,2117,-7.4
21266,295.93,429.54,122.1,21.5,30,5.32,237.2,302,243,221,2117,-7.5
21267,296.13,429.56,122.1,20.73,29,5.292000000000001,237.3,302,244,221,2117,-7.8
21268,296.33,429.58,122.0,20.01,27,5.254,236.9,302,244,221,2116,-7.0
21269,296.54,429.6,122.1,18.72,26,5.18,236.6,301,244,223,2116,-7.1
21270,296.74,429.62,122.1,18.24,25,5.138,237.0,301,245,223,2117,-7.4
21271,296.94,429.64,121.9,17.66,24,5.104,237.2,301,245,223,2118,-7.6
21272,297.14,429.66,122.0,17.18,23,5.073,237.4,301,245,223,2116,-7.4
21273,297.34,429.69,121.9,16.21,22,4.9830000000000005,237.5,301,246,224,2115,-7.0
21274,297.55,429.71000000000004,121.9,15.78,22,4.954,237.7,301,247,224,2118,-7.4
21275,297.75,429.73,121.9,15.44,22,4.916,237.9,300,247,225,2118,-7.1
21276,297.95,429.75,121.7,14.85,21,4.8389999999999995,237.5,301,248,225,2117,-7.4
21277,298.15,429.77,121.8,14.75,21,4.802,237.6,300,248,225,2117,-7.5
21278,298.35,429.79,121.8,14.48,20,4.7989999999999995,237.7,300,248,225,2116,-7.0
21279,298.56,429.81,121.8,14.48,21,4.777,237.6,301,248,225,2117,-7.1
21280,298.76,429.83,121.7,14.27,20,4.745,237.3,301,248,225,2119,-7.5
21281,298.96,429.85,121.7,14.34,20,4.754,237.2,301,248,225,2119,-7.3
21282,299.16,429.87,121.7,14.29,21,4.751,237.2,300,248,226,2119,-7.4
21283,299.36,429.89,121.7,14.39,21,4.736000000000001,237.3,301,249,226,2118,-7.5
21284,299.57,429.91,121.6,14.33,20,4.751,237.0,301,248,226,2118,-7.5
21285,299.77,429.93,121.7,14.65,22,4.746,237.2,301,249,226,2118,-7.0
21286,299.97,429.95,121.8,15.01,22,4.77,236.9,301,248,226,2119,-7.3
21287,300.17,429.97,121.9,16.07,23,4.8389999999999995,237.1,301,249,226,2119,-7.1
21288,300.37,429.99,121.8,16.7,25,4.888,237.3,301,249,226,2116,-7.3
21289,300.58,430.01,121.8,17.4,26,4.934,237.0,301,249,226,2117,-7.6
21290,300.78,430.03000000000003,121.9,19.05,28,5.044,237.5,301,248,226,2115,-7.1
21291,300.98,430.05,121.9,19.76,29,5.086,237.6,302,247,225,2116,-7.3
21292,301.18,430.07,122.0,20.71,31,5.147,237.4,302,247,224,2118,-7.0
21293,301.38,430.09000000000003,122.1,22.41,32,5.247000000000001,237.6,302,246,224,2119,-7.5
21294,301.59,430.11,122.1,23.22,33,5.301,237.7,302,245,223,2118,-7.1
21295,301.79,430.13,122.0,24.07,35,5.327999999999999,237.7,303,245,223,2117,-7.0
21296,301.99,430.15000000000003,122.2,24.79,36,5.365,237.4,303,244,222,2117,-7.6
21297,302.19,430.17,122.3,26.03,37,5.42,237.5,303,244,222,2118,-7.3
21298,302.39,430.19,122.2,26.51,38,5.438,237.5,303,244,222,2117,-7.8
21299,302.6,430.21000000000004,122.1,26.91,39,5.462999999999999,237.5,302,244,222,2117,-7.1
21300,302.8,430.23,122.2,27.49,39,5.485,237.3,303,243,221,2117,-7.5
21301,303.0,430.25,122.2,27.79,40,5.486000000000001,237.0,303,243,221,2118,-7.5
21302,303.2,430.27,122.2,27.95,40,5.496,237.1,303,243,221,2117,-7.3
21303,303.4,430.29,122.3,28.2,40,5.501,237.2,303,243,221,2116,-7.1
21304,303.61,430.31,122.3,28.22,40,5.5,236.9,303,243,220,2118,-7.5
21305,303.81,430.33,122.2,28.18,40,5.5089999999999995,237.1,303,243,221,2117,-7.1
21306,304.01,430.35,122.3,28.15,40,5.513,237.4,303,243,220,2117,-7.5
21307,304.21,430.37,122.3,28.04,40,5.515,237.5,303,243,221,2116,-7.4
21308,304.41,430.39,122.3,27.9,38,5.516,237.4,303,243,221,2117,-7.5
21309,304.62,430.41,122.3,27.48,39,5.51,237.9,302,243,220,2115,-7.3
21310,304.82,430.43,122.3,26.5,37,5.494,237.5,303,243,221,2117,-7.1
21311,305.02,430.45,122.3,25.84,36,5.474,237.6,303,243,220,2117,-7.1
21312,305.22,430.47,122.2,25.1,35,5.457999999999999,237.7,303,243,221,2116,-7.4
21313,305.42,430.49,122.2,24.37,33,5.433,237.5,303,243,221,2118,-7.8
21314,305.63,430.51,122.2,22.98,32,5.386,237.7,302,243,221,2117,-7.0
21315,305.83,430.53000000000003,122.1,22.26,30,5.343,237.3,302,243,221,2117,-7.1
21316,306.03,430.55,122.1,21.37,29,5.317,237.6,302,244,221,2117,-7.5
21317,306.23,430.57,122.1,20.05,28,5.267,237.3,302,244,221,2118,-7.3
21318,306.43,430.59000000000003,122.0,19.52,27,5.23,237.1,302,244,222,2118,-7.4
21319,306.64,430.61,122.1,18.7,25,5.197,237.0,301,245,222,2118,-7.3
21320,306.84,430.63,122.0,18.24,24,5.144,237.0,302,244,223,2117,-7.6
21321,307.04,430.65000000000003,122.0,16.97,24,5.0889999999999995,237.0,301,245,223,2116,-7.4
21322,307.24,430.68,121.9,16.63,22,5.044,237.1,301,246,224,2120,-7.4
21323,307.44,430.7,121.8,16.26,22,4.9910000000000005,237.2,301,246,224,2117,-7.1
21324,307.65,430.72,121.9,15.48,22,4.928999999999999,237.5,300,247,224,2116,-7.5
21325,307.85,430.74,121.9,15.19,21,4.878,237.4,301,247,225,2117,-7.1
21326,308.05,430.76,121.8,14.8,21,4.855,237.6,301,247,225,2117,-7.6
21327,308.25,430.78000000000003,121.8,14.45,20,4.809,237.7,301,248,225,2116,-7.1
21328,308.45,430.8,121.7,14.28,20,4.785,237.7,301,248,225,2116,-7.3
21329,308.66,430.82,121.7,14.4,20,4.771,237.8,301,248,226,2116,-7.3
21330,308.86,430.84000000000003,121.7,14.37,20,4.772,237.6,300,248,226,2118,-7.3
21331,309.06,430.86,121.8,14.45,20,4.761,237.5,301,248,225,2119,-7.4
21332,309.26,430.88,121.8,14.47,20,4.781000000000001,237.3,301,247,226,2118,-7.1
21333,309.46,430.90000000000003,121.8,14.34,21,4.777,237.4,301,248,226,2116,-7.3
21334,309.67,430.92,121.7,14.55,21,4.771,237.5,301,249,226,2116,-7.4
21335,309.87,430.94,121.7,14.98,22,4.791,237.5,301,248,226,2117,-7.1
21336,310.07,430.96000000000004,121.7,15.53,23,4.815,237.3,301,249,226,2117,-7.1
21337,310.27,430.98,121.8,16.16,24,4.848,237.5,301,249,226,2115,-7.6
21338,310.47,431.0,121.8,17.37,25,4.938,237.0,302,249,226,2118,-7.6
21339,310.68,431.02,121.9,18.21,27,4.995,237.1,301,248,226,2116,-7.6
21340,310.88,431.04,121.9,18.97,28,5.058,237.3,302,248,226,2116,-7.1
21341,311.08,431.06,122.0,20.76,30,5.162999999999999,237.3,302,247,225,2116,-7.3
21342,311.28,431.08,122.0,21.45,32,5.2139999999999995,237.2,302,246,224,2117,-7.4
21343,311.48,431.1,122.2,22.35,33,5.263,237.5,302,246,224,2116,-7.1
21344,311.69,431.12,122.1,24.02,34,5.32,237.4,303,245,223,2117,-6.9
21345,311.89,431.14,122.2,24.82,36,5.367999999999999,237.7,302,245,222,2117,-7.4
21346,312.09,431.16,122.2,25.44,37,5.405,237.5,303,245,222,2117,-7.5
21347,312.29,431.18,122.2,25.9,38,5.436,237.7,303,244,222,2119,-7.5
21348,312.49,431.2,122.3,27.04,38,5.456,237.6,304,243,221,2118,-7.5
21349,312.7,431.22,122.3,27.4,39,5.466,237.4,303,244,221,2116,-7.4
21350,312.9,431.24,122.2,27.54,39,5.485,237.4,303,243,221,2119,-7.6
21351,313.1,431.26,122.3,27.96,39,5.505,237.2,303,243,221,2119,-7.5
21352,313.3,431.28000000000003,122.2,28.06,39,5.515,237.1,304,243,221,2118,-7.3
21353,313.5,431.3,122.3,28.08,40,5.524,237.1,303,243,221,2116,-7.3
21354,313.71,431.32,122.3,28.16,40,5.522,237.1,303,243,220,2117,-7.4
21355,313.91,431.34000000000003,122.3,28.0,40,5.52,236.9,303,243,220,2117,-7.1
21356,314.11,431.36,122.2,28.01,40,5.523,237.5,303,243,221,2117,-7.1
21357,314.31,431.38,122.3,27.99,39,5.52,237.1,303,243,221,2117,-7.6
21358,314.51,431.40000000000003,122.3,27.38,39,5.531000000000001,237.4,303,243,220,2115,-7.6
21359,314.72,431.42,122.3,27.0,37,5.517,237.5,303,243,220,2118,-6.8
21360,314.92,431.44,122.4,26.43,36,5.519,237.0,302,242,221,2116,-7.5
21361,315.12,431.46000000000004,122.3,25.05,35,5.47,237.5,303,243,220,2117,-7.0
21362,315.32,431.48,122.2,24.36,34,5.441,237.6,303,243,221,2118,-7.3
21363,315.52,431.5,122.3,23.7,32,5.422000000000001,237.5,303,243,221,2119,-7.3
21364,315.73,431.52,122.3,23.0,31,5.414,237.7,302,243,221,2116,-7.4
21365,315.93,431.54,122.2,21.38,30,5.347,237.4,302,243,221,2116,-7.1
21366,316.13,431.56,122.2,20.79,29,5.301,237.4,302,244,222,2117,-7.0
21367,316.33,431.58,122.2,20.07,27,5.277,237.5,302,244,222,2119,-7.5
21368,316.53,431.6,122.1,18.8,26,5.197,237.3,301,245,222,2118,-7.1
21369,316.74,431.62,122.1,18.21,25,5.159,237.0,301,245,223,2116,-7.1
21370,316.94,431.64,122.1,17.61,25,5.127000000000001,237.2,301,246,223,2115,-7.0
21371,317.14,431.67,122.0,17.13,23,5.092,236.9,301,246,223,2117,-7.4
21372,317.34,431.69,121.8,16.27,22,5.0,237.2,301,246,224,2117,-7.0
21373,317.54,431.71000000000004,121.9,15.83,22,4.966,237.1,301,247,224,2119,-7.5
21374,317.75,431.73,121.7,15.44,22,4.927,237.5,301,247,225,2117,-7.3
21375,317.95,431.75,121.8,14.91,21,4.854,237.7,300,248,225,2116,-7.4
21376,318.15,431.77,121.8,14.63,21,4.825,237.7,301,248,225,2118,-7.1
21377,318.35,431.79,121.8,14.54,21,4.808,237.5,300,248,225,2115,-7.4
21378,318.55,431.81,121.8,14.35,20,4.798,237.7,301,248,225,2117,-7.4
21379,318.76,431.83,121.7,14.37,20,4.763,237.6,300,248,225,2118,-7.1
21380,318.96,431.85,121.8,14.26,21,4.773,237.6,300,248,225,2116,-7.4
21381,319.16,431.87,121.7,14.36,20,4.758,237.5,301,248,225,2116,-7.4
21382,319.36,431.89,121.7,14.42,20,4.77,237.6,300,248,226,2116,-7.1
21383,319.56,431.91,121.7,14.46,21,4.768,237.4,301,248,226,2116,-7.6
21384,319.77,431.93,121.6,14.49,21,4.781000000000001,237.3,301,248,226,2114,-7.0
21385,319.97,431.95,121.8,15.54,22,4.8260000000000005,237.2,301,249,227,2118,-7.1
21386,320.17,431.97,121.7,16.07,23,4.868,237.1,301,249,226,2117,-6.9
21387,320.37,431.99,121.8,16.71,25,4.907,237.1,301,249,226,2118,-7.8
21388,320.57,432.01,122.0,17.52,27,4.947,237.0,301,248,226,2117,-7.1
21389,320.78,432.03000000000003,122.0,18.93,27,5.067,237.2,302,248,226,2118,-7.0
21390,320.98,432.05,122.0,19.77,30,5.113,237.4,301,248,225,2116,-7.1
21391,321.18,432.07,122.0,20.73,30,5.17,236.8,302,247,225,2117,-7.0
21392,321.38,432.09000000000003,122.1,22.44,33,5.251,237.2,302,246,224,2119,-7.1
21393,321.58,432.11,122.1,23.36,34,5.312,237.4,303,246,223,2117,-7.4
21394,321.79,432.13,122.1,24.04,35,5.343999999999999,237.6,302,245,223,2116,-7.3
21395,321.99,432.15,122.2,24.76,37,5.382000000000001,237.8,303,245,222,2118,-7.3
21396,322.19,432.17,122.2,26.01,37,5.432,237.7,303,245,222,2120,-7.8
21397,322.39,432.19,122.3,26.56,38,5.462000000000001,237.4,303,244,222,2117,-7.3
21398,322.59,432.21000000000004,122.2,26.98,39,5.474,237.6,303,244,221,2116,-7.5
21399,322.8,432.23,122.3,27.55,39,5.505,237.6,303,243,221,2116,-7.4
21400,323.0,432.25,122.3,27.88,40,5.505,237.5,303,243,221,2120,-7.6
21401,323.2,432.27,122.3,28.02,40,5.524,237.3,303,243,221,2118,-7.3
21402,323.4,432.29,122.3,28.01,40,5.518,237.2,303,243,221,2117,-7.3
21403,323.6,432.31,122.3,28.12,40,5.513,237.3,303,243,221,2116,-7.0
21404,323.81,432.33000000000004,122.3,28.21,40,5.531000000000001,237.0,303,243,222,2116,-7.3
21405,324.01,432.35,122.3,28.18,40,5.531000000000001,237.0,303,243,221,2116,-7.1
21406,324.21,432.37,122.3,27.99,40,5.534,237.0,303,243,221,2118,-7.5
21407,324.41,432.39,122.3,27.82,38,5.534,237.4,303,243,221,2116,-7.1
21408,324.61,432.41,122.3,27.42,38,5.532,237.3,302,243,221,2115,-7.1
21409,324.82,432.43,122.2,26.5,37,5.511,237.4,303,243,220,2116,-7.1
21410,325.02,432.45,122.3,25.88,36,5.495,237.8,302,243,220,2114,-7.1
21411,325.22,432.47,122.3,25.07,34,5.486000000000001,238.0,302,243,221,2119,-7.6
21412,325.42,432.49,122.3,24.38,33,5.452999999999999,237.6,302,243,220,2116,-7.4
21413,325.62,432.51,122.2,22.95,32,5.397,237.6,302,243,221,2116,-7.1
21414,325.83,432.53000000000003,122.1,22.25,30,5.37,237.6,302,243,221,2118,-7.5
21415,326.03,432.55,122.2,21.56,29,5.358,237.6,302,243,221,2117,-7.1
21416,326.23,432.57,122.1,19.9,28,5.287000000000001,237.3,302,244,222,2118,-7.5
21417,326.43,432.59000000000003,122.1,19.44,27,5.234,237.2,302,244,222,2117,-7.3
21418,326.63,432.61,122.1,18.92,26,5.207000000000001,237.4,301,245,222,2118,-7.5
21419,326.84,432.63,122.0,18.22,24,5.172000000000001,237.1,301,245,223,2117,-7.3
21420,327.04,432.65,121.9,17.14,23,5.087,237.1,301,246,223,2117,-6.9
21421,327.24,432.68,121.9,16.61,24,5.034,237.1,301,246,223,2115,-7.1
21422,327.44,432.7,122.0,16.21,22,5.0089999999999995,236.9,300,247,224,2120,-7.1
21423,327.64,432.72,121.9,15.42,22,4.938,237.1,300,247,225,2117,-6.9
21424,327.85,432.74,121.9,15.07,21,4.908,237.3,301,247,225,2119,-7.9
21425,328.05,432.76,121.8,14.89,21,4.871,237.4,301,248,225,2117,-7.1
21426,328.25,432.78000000000003,121.8,14.51,20,4.816,237.6,301,248,225,2115,-7.3
21427,328.45,432.8,121.8,14.35,20,4.824,237.7,301,248,225,2115,-7.6
21428,328.65,432.82,121.7,14.38,21,4.802,238.0,300,248,225,2117,-7.3
21429,328.86,432.84000000000003,121.8,14.36,20,4.794,237.6,300,248,226,2117,-7.3
21430,329.06,432.86,121.8,14.38,20,4.7860000000000005,237.8,300,248,226,2117,-7.3
21431,329.26,432.88,121.7,14.4,20,4.779,237.7,301,248,226,2117,-7.3
21432,329.46,432.9,121.7,14.33,20,4.777,237.4,301,248,226,2117,-6.9
21433,329.66,432.92,121.8,14.61,21,4.794,237.4,301,249,226,2116,-7.1
21434,329.87,432.94,121.7,15.02,22,4.812,237.3,300,249,226,2116,-7.3
21435,330.07,432.96000000000004,121.7,15.45,23,4.842,237.2,300,249,227,2119,-7.6
21436,330.27,432.98,121.7,16.01,25,4.881,237.0,301,249,226,2116,-7.1
21437,330.47,433.0,122.0,17.39,25,4.968999999999999,237.1,301,249,226,2116,-7.3
21438,330.67,433.02,121.9,18.2,26,5.0089999999999995,237.3,302,248,226,2117,-7.5
21439,330.88,433.04,121.9,18.98,28,5.0680000000000005,237.1,301,248,225,2116,-7.1
21440,331.08,433.06,122.0,20.7,30,5.175,237.1,302,247,224,2117,-7.1
21441,331.28,433.08000000000004,122.0,21.55,31,5.232,237.3,302,246,225,2118,-7.6
21442,331.48,433.1,122.1,22.44,33,5.26,237.3,302,246,224,2117,-7.0
21443,331.68,433.12,122.1,24.01,35,5.3629999999999995,237.3,303,245,223,2116,-7.5
21444,331.89,433.14,122.2,24.66,36,5.4,237.3,302,245,222,2119,-7.5
21445,332.09,433.16,122.3,25.44,37,5.421,237.4,303,244,222,2117,-7.0
21446,332.29,433.18,122.3,26.05,38,5.457000000000001,237.8,303,244,222,2117,-7.3
21447,332.49,433.2,122.3,26.9,38,5.49,237.8,303,243,222,2118,-7.1
21448,332.69,433.22,122.2,27.27,39,5.507999999999999,237.8,303,243,221,2117,-7.5
21449,332.9,433.24,122.3,27.51,39,5.516,237.7,303,243,221,2117,-7.4
21450,333.1,433.26,122.3,28.0,40,5.5329999999999995,237.0,303,243,221,2115,-7.1
