,时间,振次,轴位移,力,变形,围压,孔压,反压
13282,2682.96,268.26,120.2,27.95,10.61,300,241,221
13283,2683.17,268.28,120.3,28.1,10.618,300,241,222
13284,2683.37,268.3,120.3,28.13,10.623,300,241,222
13285,2683.57,268.32,120.4,28.09,10.627,300,241,222
13286,2683.77,268.34,120.3,28.27,10.623,301,241,222
13287,2683.97,268.36,120.3,28.11,10.624,301,241,222
13288,2684.18,268.38,120.2,28.08,10.638,300,241,222
13289,2684.38,268.4,120.3,27.91,10.626,301,241,222
13290,2684.58,268.42,120.3,27.72,10.627,300,241,222
13291,2684.78,268.44,120.3,26.52,10.629000000000001,301,241,221
13292,2684.98,268.46,120.3,25.97,10.605,300,241,222
13293,2685.19,268.48,120.4,25.43,10.603,300,241,222
13294,2685.39,268.5,120.3,24.67,10.592,300,241,222
13295,2685.59,268.52,120.3,23.22,10.561,300,241,221
13296,2685.79,268.54,120.3,22.46,10.544,300,241,222
13297,2685.99,268.56,120.2,21.66,10.517999999999999,300,241,222
13298,2686.2,268.58,120.3,20.24,10.475999999999999,299,241,222
13299,2686.4,268.61,120.3,19.59,10.454,300,241,222
13300,2686.6,268.63,120.2,18.86,10.434000000000001,300,242,222
13301,2686.8,268.65,120.2,17.76,10.388,299,241,222
13302,2687.0,268.67,120.1,17.15,10.366,299,242,222
13303,2687.21,268.69,120.1,16.76,10.345,300,242,223
13304,2687.41,268.71,120.1,16.29,10.325,300,242,222
13305,2687.61,268.73,120.2,15.68,10.276,299,242,223
13306,2687.81,268.75,120.2,15.23,10.267999999999999,300,242,223
13307,2688.01,268.77,120.1,15.08,10.257,299,242,223
13308,2688.22,268.79,120.2,14.66,10.236,300,243,223
13309,2688.42,268.81,120.1,14.77,10.228,299,243,223
13310,2688.62,268.83,120.1,14.57,10.219,299,243,223
13311,2688.82,268.85,120.1,14.62,10.224,299,242,223
13312,2689.02,268.87,120.1,14.67,10.227,299,243,223
13313,2689.23,268.89,120.1,14.7,10.221,300,242,223
13314,2689.43,268.91,120.0,14.7,10.215,299,243,223
13315,2689.63,268.93,120.1,15.33,10.227,300,243,223
13316,2689.83,268.95,120.1,15.96,10.241,300,243,223
13317,2690.03,268.97,120.0,16.41,10.254000000000001,299,243,223
13318,2690.24,268.99,120.1,17.79,10.296,300,243,224
13319,2690.44,269.01,120.1,18.47,10.314,300,242,224
13320,2690.64,269.03,120.1,19.26,10.349,299,242,223
13321,2690.84,269.05,120.2,20.05,10.378,300,243,223
13322,2691.04,269.07,120.2,21.65,10.436,300,242,223
13323,2691.25,269.09,120.2,22.48,10.450999999999999,301,242,223
13324,2691.45,269.11,120.3,23.2,10.492,300,242,223
13325,2691.65,269.13,120.3,24.64,10.539000000000001,300,242,222
13326,2691.85,269.15,120.3,25.24,10.558,300,242,222
13327,2692.05,269.17,120.3,25.78,10.57,300,241,222
13328,2692.26,269.19,120.3,26.35,10.589,300,242,222
13329,2692.46,269.21,120.2,27.12,10.62,300,241,222
13330,2692.66,269.23,120.4,27.5,10.629000000000001,300,241,222
13331,2692.86,269.25,120.4,27.84,10.636,301,241,222
13332,2693.06,269.27,120.3,28.11,10.642000000000001,301,241,222
13333,2693.27,269.29,120.3,28.14,10.655,301,241,222
13334,2693.47,269.31,120.3,28.13,10.661,301,241,222
13335,2693.67,269.33,120.3,28.15,10.66,300,241,221
13336,2693.87,269.35,120.3,28.09,10.658,300,240,222
13337,2694.07,269.37,120.3,28.02,10.67,301,241,222
13338,2694.28,269.39,120.3,28.04,10.665,300,241,222
13339,2694.48,269.41,120.3,27.83,10.668,300,241,222
13340,2694.68,269.43,120.4,27.29,10.662,300,241,222
13341,2694.88,269.45,120.4,26.58,10.654000000000002,300,241,222
13342,2695.08,269.47,120.3,25.4,10.630999999999998,300,241,222
13343,2695.29,269.49,120.3,24.7,10.628,300,241,222
13344,2695.49,269.51,120.3,23.91,10.604000000000001,300,241,222
13345,2695.69,269.53,120.3,23.17,10.595,300,241,222
13346,2695.89,269.55,120.3,21.66,10.547,300,241,221
13347,2696.09,269.57,120.3,20.92,10.538,300,241,222
13348,2696.3,269.6,120.3,20.27,10.508,300,241,222
13349,2696.5,269.62,120.3,18.89,10.474,300,242,222
13350,2696.7,269.64,120.2,18.31,10.448,300,241,222
13351,2696.9,269.66,120.1,17.71,10.424000000000001,299,241,222
13352,2697.1,269.68,120.2,17.25,10.4,300,241,222
13353,2697.31,269.7,120.2,16.33,10.357000000000001,299,242,223
13354,2697.51,269.72,120.1,15.9,10.332,299,242,223
13355,2697.71,269.74,120.2,15.46,10.315999999999999,299,242,223
13356,2697.91,269.76,120.2,15.0,10.293,299,242,223
13357,2698.11,269.78,120.1,14.89,10.287,299,242,223
13358,2698.32,269.8,120.1,14.79,10.26,300,242,223
13359,2698.52,269.82,120.1,14.54,10.275,299,243,223
13360,2698.72,269.84,120.1,14.51,10.257,299,242,223
13361,2698.92,269.86,120.1,14.47,10.263,299,243,223
13362,2699.12,269.88,120.1,14.62,10.257,299,242,223
13363,2699.33,269.9,120.1,14.75,10.253,299,243,224
13364,2699.53,269.92,120.1,14.85,10.255999999999998,300,242,223
13365,2699.73,269.94,120.1,15.33,10.259,299,243,224
13366,2699.93,269.96,120.1,16.46,10.283,299,243,223
13367,2700.13,269.98,120.2,17.11,10.297,299,243,223
13368,2700.34,270.0,120.2,17.76,10.333,299,243,223
13369,2700.54,270.02,120.2,18.5,10.357000000000001,300,243,224
13370,2700.74,270.04,120.1,20.06,10.413,299,243,223
13371,2700.94,270.06,120.2,20.88,10.45,300,242,223
13372,2701.14,270.08,120.2,21.73,10.475,300,243,223
13373,2701.35,270.1,120.2,23.21,10.527000000000001,300,242,223
13374,2701.55,270.12,120.2,23.93,10.548,300,242,222
13375,2701.75,270.14,120.3,24.73,10.567,300,242,222
13376,2701.95,270.16,120.3,25.83,10.605,300,241,222
13377,2702.15,270.18,120.3,26.35,10.623,300,241,222
13378,2702.36,270.2,120.3,26.76,10.642999999999999,301,241,222
13379,2702.56,270.22,120.4,27.24,10.651,301,242,222
13380,2702.76,270.24,120.3,27.75,10.67,301,241,222
13381,2702.96,270.26,120.4,28.08,10.68,300,241,222
13382,2703.16,270.28,120.4,28.16,10.685,300,241,222
13383,2703.37,270.3,120.3,28.2,10.696,300,241,222
13384,2703.57,270.32,120.4,28.13,10.704,300,241,221
13385,2703.77,270.34,120.4,28.09,10.7,300,241,222
13386,2703.97,270.36,120.4,28.11,10.696,300,241,222
13387,2704.17,270.38,120.4,28.02,10.703,300,240,222
13388,2704.38,270.4,120.4,27.97,10.699000000000002,301,240,221
13389,2704.58,270.42,120.4,27.77,10.7,300,241,222
13390,2704.78,270.44,120.4,26.5,10.689,300,240,221
13391,2704.98,270.46,120.3,26.02,10.675999999999998,300,241,222
13392,2705.18,270.48,120.4,25.39,10.672,300,241,222
13393,2705.39,270.5,120.3,24.64,10.664000000000001,300,240,221
13394,2705.59,270.52,120.4,23.23,10.632,300,241,222
13395,2705.79,270.54,120.3,22.46,10.61,300,241,222
13396,2705.99,270.56,120.4,21.78,10.592,300,241,222
13397,2706.19,270.59,120.3,20.31,10.542,299,241,222
13398,2706.4,270.61,120.3,19.59,10.52,300,241,222
13399,2706.6,270.63,120.3,18.89,10.495999999999999,300,242,222
13400,2706.8,270.65,120.2,17.67,10.46,299,242,222
13401,2707.0,270.67,120.3,17.19,10.437000000000001,300,242,223
13402,2707.2,270.69,120.2,16.56,10.414000000000001,299,242,223
13403,2707.41,270.71,120.3,16.35,10.387,300,242,223
13404,2707.61,270.73,120.2,15.47,10.357000000000001,299,242,223
13405,2707.81,270.75,120.2,15.24,10.34,299,242,223
13406,2708.01,270.77,120.2,15.11,10.332,299,243,223
13407,2708.21,270.79,120.2,14.67,10.302999999999999,299,242,223
13408,2708.42,270.81,120.2,14.63,10.307,299,243,223
13409,2708.62,270.83,120.1,14.53,10.308,299,242,224
13410,2708.82,270.85,120.2,14.62,10.295,299,243,223
13411,2709.02,270.87,120.1,14.72,10.294,299,242,223
13412,2709.22,270.89,120.1,14.59,10.297,299,242,223
13413,2709.43,270.91,120.2,14.6,10.298,299,242,223
13414,2709.63,270.93,120.2,15.33,10.296,300,243,223
13415,2709.83,270.95,120.2,15.89,10.31,299,243,223
13416,2710.03,270.97,120.2,16.46,10.322000000000001,299,243,224
13417,2710.23,270.99,120.2,17.72,10.360999999999999,300,243,223
13418,2710.44,271.01,120.2,18.59,10.395999999999999,300,243,224
13419,2710.64,271.03,120.2,19.22,10.424000000000001,300,243,223
13420,2710.84,271.05,120.2,19.98,10.450999999999999,300,242,223
13421,2711.04,271.07,120.3,21.7,10.515999999999998,300,242,223
13422,2711.24,271.09,120.3,22.47,10.544,300,242,223
13423,2711.45,271.11,120.3,23.23,10.558,300,242,223
13424,2711.65,271.13,120.3,24.68,10.614,300,242,222
13425,2711.85,271.15,120.3,25.23,10.628,301,241,222
13426,2712.05,271.17,120.4,25.81,10.64,301,241,222
13427,2712.25,271.19,120.4,26.3,10.663,300,242,222
13428,2712.46,271.21,120.3,27.23,10.689,301,241,222
13429,2712.66,271.23,120.4,27.47,10.699000000000002,301,241,222
13430,2712.86,271.25,120.4,27.78,10.710999999999999,300,241,222
13431,2713.06,271.27,120.4,28.1,10.719000000000001,300,241,222
13432,2713.26,271.29,120.4,28.25,10.725999999999999,301,240,222
13433,2713.47,271.31,120.4,28.24,10.728,300,241,222
13434,2713.67,271.33,120.4,28.26,10.729000000000001,301,241,221
13435,2713.87,271.35,120.5,27.99,10.735,300,241,222
13436,2714.07,271.37,120.4,28.06,10.737,301,241,221
13437,2714.27,271.39,120.5,28.03,10.742,300,241,222
13438,2714.48,271.41,120.4,27.71,10.741,300,241,221
13439,2714.68,271.43,120.4,27.27,10.74,301,241,222
13440,2714.88,271.45,120.4,26.58,10.729000000000001,300,241,221
13441,2715.08,271.47,120.4,25.41,10.705,301,241,222
13442,2715.28,271.49,120.4,24.61,10.696,300,241,221
13443,2715.49,271.51,120.4,23.96,10.677999999999999,300,241,221
13444,2715.69,271.53,120.4,23.2,10.659,301,241,222
13445,2715.89,271.55,120.4,21.63,10.633,300,241,222
13446,2716.09,271.57,120.4,20.95,10.61,300,241,222
13447,2716.29,271.6,120.3,20.23,10.585999999999999,300,241,222
13448,2716.5,271.62,120.3,18.9,10.536,299,241,222
13449,2716.7,271.64,120.3,18.21,10.515,300,241,222
13450,2716.9,271.66,120.3,17.71,10.5,300,241,222
13451,2717.1,271.68,120.3,16.71,10.450999999999999,300,242,223
13452,2717.3,271.7,120.3,16.28,10.434000000000001,299,242,223
13453,2717.51,271.72,120.2,15.85,10.41,299,242,222
13454,2717.71,271.74,120.2,15.63,10.392999999999999,299,242,223
13455,2717.91,271.76,120.2,15.05,10.360999999999999,299,242,223
13456,2718.11,271.78,120.2,14.85,10.349,300,242,223
13457,2718.31,271.8,120.3,14.84,10.347999999999999,299,242,223
13458,2718.52,271.82,120.2,14.58,10.335999999999999,299,242,223
13459,2718.72,271.84,120.2,14.54,10.345999999999998,299,242,223
13460,2718.92,271.86,120.2,14.56,10.338,299,243,224
13461,2719.12,271.88,120.2,14.52,10.331,299,242,223
13462,2719.32,271.9,120.2,14.69,10.335,299,242,223
13463,2719.53,271.92,120.1,14.84,10.325,300,243,224
13464,2719.73,271.94,120.1,15.35,10.334000000000001,300,243,223
13465,2719.93,271.96,120.1,16.37,10.357999999999999,299,242,223
13466,2720.13,271.98,120.3,17.04,10.370999999999999,299,243,223
13467,2720.33,272.0,120.2,17.78,10.399000000000001,299,243,223
13468,2720.54,272.02,120.2,18.49,10.432,300,242,224
13469,2720.74,272.04,120.3,19.96,10.485,300,243,224
13470,2720.94,272.06,120.3,20.94,10.517999999999999,300,243,223
13471,2721.14,272.08,120.3,21.75,10.542,300,243,224
13472,2721.34,272.1,120.3,23.16,10.597999999999999,300,242,223
13473,2721.55,272.12,120.3,24.01,10.618,300,242,223
13474,2721.75,272.14,120.3,24.66,10.648,301,242,222
13475,2721.95,272.16,120.4,25.86,10.682,300,241,222
13476,2722.15,272.18,120.3,26.29,10.697000000000001,300,242,222
13477,2722.35,272.2,120.5,26.81,10.715,301,242,222
13478,2722.56,272.22,120.4,27.34,10.724,301,241,222
13479,2722.76,272.24,120.4,27.86,10.74,301,241,222
13480,2722.96,272.26,120.4,27.96,10.748,301,241,222
13481,2723.16,272.28,120.4,28.09,10.755999999999998,300,241,222
13482,2723.36,272.3,120.4,28.12,10.761,301,241,222
13483,2723.57,272.32,120.4,28.19,10.764000000000001,301,241,221
13484,2723.77,272.34,120.4,28.19,10.774000000000001,301,241,222
13485,2723.97,272.36,120.4,28.17,10.777000000000001,300,241,222
13486,2724.17,272.38,120.5,28.03,10.773,300,241,222
13487,2724.37,272.4,120.4,27.96,10.767999999999999,300,241,222
13488,2724.58,272.42,120.4,27.77,10.770999999999999,301,241,222
13489,2724.78,272.44,120.4,26.45,10.769,300,241,222
13490,2724.98,272.46,120.4,25.88,10.759,301,241,222
13491,2725.18,272.48,120.5,25.36,10.747,300,241,221
13492,2725.38,272.5,120.5,23.84,10.725,300,241,222
13493,2725.59,272.52,120.4,23.22,10.704,300,241,222
13494,2725.79,272.54,120.4,22.55,10.684000000000001,301,241,222
13495,2725.99,272.56,120.3,21.77,10.655,300,241,222
13496,2726.19,272.59,120.4,20.2,10.625,300,241,222
13497,2726.39,272.61,120.4,19.59,10.594000000000001,300,241,222
13498,2726.6,272.63,120.3,18.96,10.571,300,241,222
13499,2726.8,272.65,120.3,17.67,10.525,300,241,222
13500,2727.0,272.67,120.2,17.23,10.51,300,241,222
13501,2727.2,272.69,120.3,16.68,10.487,300,242,222
13502,2727.4,272.71,120.3,16.24,10.470999999999998,299,242,223
13503,2727.61,272.73,120.2,15.49,10.434000000000001,300,242,223
13504,2727.81,272.75,120.3,15.31,10.415999999999999,299,243,223
13505,2728.01,272.77,120.3,15.05,10.405,299,242,223
13506,2728.21,272.79,120.2,14.75,10.385,299,243,223
13507,2728.41,272.81,120.3,14.65,10.386,300,243,223
13508,2728.62,272.83,120.2,14.63,10.376,299,243,223
13509,2728.82,272.85,120.2,14.63,10.37,299,242,224
13510,2729.02,272.87,120.2,14.68,10.364,299,243,223
13511,2729.22,272.89,120.2,14.61,10.36,299,242,223
13512,2729.42,272.91,120.2,14.7,10.365,299,242,223
13513,2729.63,272.93,120.3,15.38,10.379000000000001,300,243,224
13514,2729.83,272.95,120.2,15.98,10.387,300,243,223
13515,2730.03,272.97,120.3,16.56,10.392000000000001,299,243,223
13516,2730.23,272.99,120.2,17.78,10.447000000000001,300,242,223
13517,2730.43,273.01,120.3,18.42,10.472999999999999,299,243,224
13518,2730.64,273.03,120.3,19.23,10.493,300,243,223
13519,2730.84,273.05,120.3,20.04,10.527999999999999,299,243,224
13520,2731.04,273.07,120.3,21.64,10.587,300,243,223
13521,2731.24,273.09,120.3,22.43,10.610999999999999,300,242,223
13522,2731.44,273.11,120.3,23.18,10.639000000000001,300,242,223
13523,2731.65,273.13,120.4,24.68,10.682,300,242,223
13524,2731.85,273.15,120.3,25.26,10.703,300,242,222
13525,2732.05,273.17,120.4,25.87,10.716,300,242,223
13526,2732.25,273.19,120.4,26.4,10.725,300,242,222
13527,2732.45,273.21,120.5,27.22,10.767000000000001,301,241,222
13528,2732.66,273.23,120.5,27.46,10.78,301,241,222
13529,2732.86,273.25,120.5,27.78,10.783,300,241,222
13530,2733.06,273.27,120.5,28.06,10.795,300,241,222
13531,2733.26,273.29,120.5,28.15,10.794,300,241,222
13532,2733.46,273.31,120.4,28.09,10.812000000000001,301,241,222
13533,2733.67,273.33,120.5,28.26,10.81,301,241,222
13534,2733.87,273.35,120.5,28.12,10.815,300,241,222
13535,2734.07,273.37,120.5,28.2,10.809000000000001,301,241,221
13536,2734.27,273.39,120.5,28.09,10.817,300,241,222
13537,2734.47,273.41,120.5,27.85,10.812999999999999,300,241,222
13538,2734.68,273.43,120.4,27.35,10.8,300,240,222
13539,2734.88,273.45,120.6,26.6,10.794,300,241,222
13540,2735.08,273.47,120.5,25.46,10.786,301,241,221
13541,2735.28,273.49,120.4,24.7,10.767999999999999,300,241,221
13542,2735.48,273.51,120.5,24.0,10.759,300,241,222
13543,2735.69,273.53,120.5,23.17,10.744000000000002,300,241,222
13544,2735.89,273.55,120.4,21.78,10.703,300,241,221
13545,2736.09,273.58,120.4,20.94,10.68,299,241,222
13546,2736.29,273.6,120.4,20.26,10.652000000000001,300,241,222
13547,2736.49,273.62,120.3,19.03,10.612,300,241,222
13548,2736.7,273.64,120.4,18.36,10.593,300,242,222
13549,2736.9,273.66,120.4,17.8,10.568,300,242,222
13550,2737.1,273.68,120.4,17.18,10.538,300,242,222
13551,2737.3,273.7,120.3,16.24,10.505,299,242,223
13552,2737.5,273.72,120.3,15.92,10.485,299,242,223
13553,2737.71,273.74,120.3,15.64,10.468,300,242,223
13554,2737.91,273.76,120.2,15.09,10.435,299,242,223
13555,2738.11,273.78,120.3,14.94,10.429,300,242,223
13556,2738.31,273.8,120.3,14.67,10.421,299,242,223
13557,2738.51,273.82,120.2,14.57,10.417,300,243,223
13558,2738.72,273.84,120.3,14.65,10.409,299,242,223
13559,2738.92,273.86,120.2,14.61,10.4,299,243,223
13560,2739.12,273.88,120.2,14.57,10.409,299,243,223
13561,2739.32,273.9,120.2,14.55,10.412,299,243,223
13562,2739.52,273.92,120.3,14.82,10.407,299,243,223
13563,2739.73,273.94,120.2,15.38,10.42,299,243,224
13564,2739.93,273.96,120.2,16.43,10.43,299,243,223
13565,2740.13,273.98,120.3,17.07,10.449000000000002,300,243,223
13566,2740.33,274.0,120.3,17.63,10.479000000000001,300,243,223
13567,2740.53,274.02,120.3,18.54,10.504000000000001,299,243,223
13568,2740.74,274.04,120.3,19.99,10.562999999999999,300,242,223
13569,2740.94,274.06,120.4,20.9,10.593,299,242,223
13570,2741.14,274.08,120.4,21.76,10.620999999999999,300,242,223
13571,2741.34,274.1,120.4,23.18,10.673,300,242,223
13572,2741.54,274.12,120.4,23.96,10.697000000000001,300,242,223
13573,2741.75,274.14,120.4,24.6,10.717,300,242,222
13574,2741.95,274.16,120.4,25.83,10.755,300,241,223
13575,2742.15,274.18,120.5,26.29,10.776,300,241,222
13576,2742.35,274.2,120.4,26.8,10.782,301,242,222
13577,2742.55,274.22,120.6,27.19,10.806,301,241,222
13578,2742.76,274.24,120.4,27.78,10.812999999999999,300,241,222
13579,2742.96,274.26,120.5,27.99,10.82,300,241,222
13580,2743.16,274.28,120.5,28.11,10.829,300,241,222
13581,2743.36,274.3,120.5,28.25,10.835999999999999,300,241,222
13582,2743.56,274.32,120.5,28.25,10.841,301,241,222
13583,2743.77,274.34,120.5,28.24,10.844000000000001,301,241,222
13584,2743.97,274.36,120.5,28.18,10.845999999999998,301,241,222
13585,2744.17,274.38,120.6,28.09,10.842,300,241,222
13586,2744.37,274.4,120.5,27.88,10.85,301,241,222
13587,2744.57,274.42,120.5,27.8,10.854000000000001,300,241,221
13588,2744.78,274.44,120.5,26.59,10.845999999999998,300,241,221
13589,2744.98,274.46,120.4,25.94,10.825999999999999,300,241,222
13590,2745.18,274.48,120.5,25.34,10.829,300,241,222
13591,2745.38,274.5,120.5,23.89,10.796,300,241,222
13592,2745.58,274.52,120.5,23.14,10.782,300,241,222
13593,2745.79,274.54,120.5,22.45,10.76,300,241,222
13594,2745.99,274.57,120.5,21.75,10.743,300,241,222
13595,2746.19,274.59,120.5,20.25,10.696,300,241,222
13596,2746.39,274.61,120.4,19.62,10.669,300,241,222
13597,2746.59,274.63,120.4,18.91,10.655999999999999,300,242,221
13598,2746.8,274.65,120.4,17.71,10.607000000000001,300,242,222
13599,2747.0,274.67,120.4,17.17,10.585,300,242,223
13600,2747.2,274.69,120.3,16.68,10.55,300,242,223
13601,2747.4,274.71,120.4,16.24,10.544,300,242,223
13602,2747.6,274.73,120.3,15.57,10.509,299,242,223
13603,2747.81,274.75,120.3,15.2,10.492,300,242,223
13604,2748.01,274.77,120.4,15.11,10.485999999999999,299,242,223
13605,2748.21,274.79,120.4,14.72,10.464,299,242,224
13606,2748.41,274.81,120.3,14.59,10.445,299,242,223
13607,2748.61,274.83,120.3,14.56,10.449000000000002,300,242,223
13608,2748.82,274.85,120.2,14.59,10.443,299,243,223
13609,2749.02,274.87,120.3,14.62,10.439,299,243,223
13610,2749.22,274.89,120.2,14.68,10.444,299,243,224
13611,2749.42,274.91,120.2,14.64,10.443,299,243,223
13612,2749.62,274.93,120.3,15.3,10.444,300,242,223
13613,2749.83,274.95,120.3,15.88,10.459000000000001,299,243,223
13614,2750.03,274.97,120.3,16.43,10.466,299,242,223
13615,2750.23,274.99,120.3,17.83,10.512,299,243,224
13616,2750.43,275.01,120.3,18.44,10.537,300,243,223
13617,2750.63,275.03,120.3,19.3,10.57,300,242,224
13618,2750.84,275.05,120.3,20.12,10.592,300,243,223
13619,2751.04,275.07,120.4,21.66,10.66,300,243,223
13620,2751.24,275.09,120.4,22.54,10.679,299,242,223
13621,2751.44,275.11,120.4,23.25,10.705,300,242,223
13622,2751.64,275.13,120.4,24.63,10.76,301,242,222
13623,2751.85,275.15,120.4,25.27,10.767000000000001,300,242,222
13624,2752.05,275.17,120.4,25.86,10.79,300,241,222
13625,2752.25,275.19,120.5,26.38,10.807,301,242,222
13626,2752.45,275.21,120.5,27.2,10.82,300,242,222
13627,2752.65,275.23,120.6,27.51,10.843,300,241,222
13628,2752.86,275.25,120.5,27.66,10.863,300,241,222
13629,2753.06,275.27,120.4,28.15,10.874,301,241,222
13630,2753.26,275.29,120.5,28.15,10.872,300,241,222
13631,2753.46,275.31,120.6,28.23,10.879000000000001,300,241,222
13632,2753.66,275.33,120.5,28.18,10.882,300,241,222
13633,2753.87,275.35,120.6,28.14,10.89,300,241,222
13634,2754.07,275.37,120.6,28.12,10.884,301,241,221
13635,2754.27,275.39,120.5,27.98,10.890999999999998,300,241,222
13636,2754.47,275.41,120.6,27.72,10.892999999999999,301,241,221
13637,2754.67,275.43,120.5,27.3,10.877,300,241,222
13638,2754.88,275.45,120.6,26.55,10.880999999999998,300,240,222
13639,2755.08,275.47,120.6,25.46,10.864,300,241,222
13640,2755.28,275.49,120.6,24.57,10.844000000000001,300,241,222
13641,2755.48,275.51,120.5,23.98,10.835999999999999,300,241,222
13642,2755.68,275.53,120.5,23.2,10.818,300,241,221
13643,2755.89,275.56,120.5,21.72,10.776,300,241,221
13644,2756.09,275.58,120.5,20.97,10.758,300,242,222
13645,2756.29,275.6,120.5,20.22,10.722999999999999,300,241,222
13646,2756.49,275.62,120.4,18.95,10.686,300,242,222
13647,2756.69,275.64,120.4,18.2,10.662,300,241,222
13648,2756.9,275.66,120.4,17.64,10.647,299,242,222
13649,2757.1,275.68,120.5,17.15,10.623,300,242,222
13650,2757.3,275.7,120.5,16.22,10.588,299,242,223
13651,2757.5,275.72,120.4,15.94,10.56,300,242,223
13652,2757.7,275.74,120.4,15.53,10.552999999999999,299,242,223
13653,2757.91,275.76,120.4,15.04,10.515999999999998,299,242,223
13654,2758.11,275.78,120.3,14.93,10.505999999999998,299,242,223
