时间,振次,轴位移,力,变形,围压,孔压,反压
100.19,10.02,137.5,17.37,-2.805,300,246,227
100.39,10.04,137.6,18.58,-2.719,300,245,226
100.6,10.06,137.7,20.11,-2.6189999999999998,301,244,225
100.8,10.08,137.8,21.57,-2.536,302,244,224
101.0,10.1,137.8,24.57,-2.373,302,242,223
101.2,10.12,137.9,25.83,-2.3,302,241,222
101.4,10.14,137.9,27.12,-2.24,302,241,221
101.61,10.16,138.0,29.19,-2.146,302,239,220
101.81,10.18,138.0,30.01,-2.0909999999999997,302,238,219
102.01,10.2,138.1,30.81,-2.041,302,238,219
102.21,10.22,138.2,31.76,-1.944,301,236,218
102.41,10.24,138.2,32.21,-1.913,302,236,217
102.62,10.26,138.3,32.52,-1.868,302,236,217
102.82,10.28,138.3,32.73,-1.8319999999999999,302,236,217
103.02,10.3,138.4,32.92,-1.7619999999999998,301,235,216
103.22,10.32,138.4,32.72,-1.742,301,234,216
103.42,10.34,138.4,32.73,-1.729,301,234,215
103.63,10.36,138.4,32.2,-1.7109999999999999,300,234,215
103.83,10.38,138.4,31.95,-1.703,300,234,215
104.03,10.4,138.4,31.67,-1.705,301,234,215
104.23,10.42,138.5,31.49,-1.693,300,234,215
104.43,10.44,138.4,30.18,-1.6969999999999998,300,234,215
104.64,10.46,138.4,29.06,-1.716,299,234,215
104.84,10.48,138.5,28.22,-1.713,299,234,215
105.04,10.5,138.4,25.74,-1.774,300,234,215
105.24,10.52,138.4,24.41,-1.795,299,234,215
105.44,10.54,138.4,23.18,-1.8259999999999998,299,234,215
105.65,10.56,138.3,20.79,-1.899,299,235,216
105.85,10.58,138.3,19.68,-1.946,298,236,217
106.05,10.6,138.3,18.52,-1.9880000000000002,298,236,217
106.25,10.62,138.3,17.58,-2.03,299,236,218
106.45,10.64,138.2,15.8,-2.137,298,238,219
106.66,10.66,138.2,14.94,-2.189,297,238,219
106.86,10.68,138.1,14.21,-2.251,297,239,220
107.06,10.7,138.0,12.77,-2.376,297,242,221
107.26,10.72,137.9,12.24,-2.438,297,241,223
107.46,10.74,137.9,11.75,-2.501,297,243,223
107.67,10.76,137.8,11.36,-2.5639999999999996,297,243,224
107.87,10.78,137.8,10.82,-2.66,297,245,225
108.07,10.8,137.8,10.62,-2.705,297,245,226
108.27,10.82,137.8,10.41,-2.721,297,246,226
108.47,10.84,137.7,10.51,-2.7439999999999998,298,246,227
108.68,10.86,137.7,10.54,-2.745,298,246,227
108.88,10.88,137.7,10.66,-2.741,298,246,227
109.08,10.9,137.8,10.75,-2.763,298,246,227
109.28,10.92,137.7,11.88,-2.738,299,247,227
109.48,10.95,137.8,12.54,-2.716,299,247,227
109.69,10.97,137.8,13.39,-2.6830000000000003,299,247,227
109.89,10.99,137.8,15.02,-2.552,300,247,227
110.09,11.01,137.8,16.11,-2.491,300,247,227
110.29,11.03,137.9,17.2,-2.3930000000000002,300,246,226
110.49,11.05,138.1,20.15,-2.197,300,244,225
110.7,11.07,138.1,21.41,-2.112,301,244,224
110.9,11.09,138.1,23.04,-2.02,302,243,223
111.1,11.11,138.3,24.47,-1.956,302,242,223
111.3,11.13,138.3,27.16,-1.83,302,240,221
111.5,11.15,138.4,28.29,-1.776,302,240,221
111.71,11.17,138.4,29.19,-1.719,302,239,221
111.91,11.19,138.5,30.69,-1.608,302,238,219
112.11,11.21,138.6,31.34,-1.574,302,238,218
112.31,11.23,138.6,31.85,-1.535,302,237,218
112.51,11.25,138.7,32.24,-1.479,301,236,217
112.72,11.27,138.8,32.76,-1.4080000000000001,301,236,216
112.92,11.29,138.7,32.86,-1.374,302,235,216
113.12,11.31,138.7,32.89,-1.3519999999999999,301,235,216
113.32,11.33,138.8,32.8,-1.314,300,235,216
113.52,11.35,138.8,32.53,-1.295,301,234,216
113.73,11.37,138.8,32.27,-1.296,301,234,215
113.93,11.39,138.8,31.68,-1.28,301,234,215
114.13,11.41,138.8,31.6,-1.276,300,234,215
114.33,11.43,138.9,31.31,-1.286,300,234,216
114.53,11.45,138.8,30.19,-1.2890000000000001,300,234,215
114.74,11.47,138.9,28.07,-1.305,299,234,215
114.94,11.49,138.8,26.94,-1.329,300,234,216
115.14,11.51,138.8,25.71,-1.357,299,235,215
115.34,11.53,138.7,23.22,-1.422,299,235,216
115.54,11.55,138.8,22.04,-1.449,299,235,216
115.75,11.57,138.7,20.77,-1.4909999999999999,298,236,217
115.95,11.59,138.7,18.61,-1.568,298,236,217
116.15,11.61,138.6,17.64,-1.624,298,237,218
116.35,11.63,138.6,16.61,-1.672,298,237,218
116.55,11.65,138.6,15.67,-1.726,298,238,219
116.76,11.67,138.5,14.11,-1.8330000000000002,297,239,220
116.96,11.69,138.5,13.41,-1.915,297,240,221
117.16,11.71,138.4,12.76,-1.963,297,241,222
117.36,11.73,138.3,11.72,-2.096,297,242,223
117.56,11.75,138.3,11.34,-2.148,297,244,223
117.77,11.77,138.2,11.01,-2.207,297,244,225
117.97,11.79,138.2,10.76,-2.2569999999999997,298,245,225
118.17,11.81,138.1,10.5,-2.319,297,246,226
118.37,11.83,138.1,10.44,-2.338,298,246,226
118.57,11.85,138.1,10.59,-2.343,298,246,227
118.78,11.87,138.1,10.65,-2.352,298,247,227
118.98,11.89,138.2,10.75,-2.352,299,247,227
119.18,11.91,138.1,11.0,-2.342,299,247,227
119.38,11.94,138.1,12.03,-2.338,299,247,228
119.58,11.96,138.1,13.26,-2.2680000000000002,298,247,227
119.79,11.98,138.2,14.14,-2.2230000000000003,299,247,227
119.99,12.0,138.2,15.12,-2.155,299,247,227
120.19,12.02,138.4,17.28,-1.9809999999999999,299,246,227
120.39,12.04,138.4,18.56,-1.8969999999999998,300,245,225
120.59,12.06,138.5,20.09,-1.791,300,244,225
120.8,12.08,138.5,21.57,-1.7109999999999999,301,244,224
121.0,12.1,138.7,24.4,-1.537,302,242,223
121.2,12.12,138.7,25.95,-1.4709999999999999,302,241,222
121.4,12.14,138.8,27.22,-1.4080000000000001,302,240,222
121.6,12.16,138.9,29.22,-1.305,302,239,220
121.81,12.18,138.8,30.01,-1.256,302,238,219
122.01,12.2,138.9,30.64,-1.207,302,238,219
122.21,12.22,139.0,31.85,-1.121,302,237,218
122.41,12.24,139.0,32.16,-1.068,302,236,218
122.61,12.26,139.2,32.58,-1.042,301,236,217
122.82,12.28,139.1,32.76,-0.992,302,235,217
123.02,12.3,139.2,32.93,-0.938,301,235,216
123.22,12.32,139.1,32.75,-0.9109999999999999,300,234,216
123.42,12.34,139.2,32.67,-0.905,301,234,216
123.62,12.36,139.2,32.24,-0.8759999999999999,301,235,215
123.83,12.38,139.2,31.92,-0.872,300,235,215
124.03,12.4,139.2,31.76,-0.8740000000000001,301,234,215
124.23,12.42,139.2,31.66,-0.873,300,234,215
124.43,12.44,139.2,30.2,-0.8759999999999999,300,234,216
124.63,12.46,139.3,29.05,-0.879,300,234,215
124.84,12.48,139.2,28.12,-0.899,299,234,215
125.04,12.5,139.2,25.7,-0.946,300,234,216
125.24,12.52,139.2,24.35,-0.976,299,234,216
125.44,12.54,139.2,23.17,-1.005,299,235,216
125.64,12.56,139.2,20.84,-1.071,299,235,217
125.85,12.58,139.1,19.62,-1.119,298,236,217
126.05,12.6,139.1,18.59,-1.16,299,236,217
126.25,12.62,139.1,17.58,-1.208,298,237,217
126.45,12.64,139.0,15.55,-1.308,298,237,219
126.65,12.66,138.9,14.76,-1.375,297,238,219
126.86,12.68,138.9,14.21,-1.432,297,239,220
127.06,12.7,138.7,12.73,-1.561,297,241,222
127.26,12.72,138.8,12.12,-1.624,297,242,223
127.46,12.74,138.8,11.82,-1.6909999999999998,297,243,223
127.66,12.76,138.7,11.24,-1.754,297,243,224
127.87,12.78,138.6,10.8,-1.8519999999999999,298,245,225
128.07,12.8,138.6,10.6,-1.8940000000000001,298,246,226
128.27,12.82,138.6,10.55,-1.911,297,246,226
128.47,12.84,138.6,10.47,-1.9380000000000002,298,246,227
128.67,12.86,138.5,10.62,-1.945,298,247,227
128.88,12.88,138.5,10.6,-1.94,298,247,227
129.08,12.9,138.5,11.0,-1.936,298,247,227
129.28,12.93,138.6,11.95,-1.9269999999999998,299,247,227
129.48,12.95,138.5,12.54,-1.9080000000000001,299,247,228
129.68,12.97,138.5,13.43,-1.8769999999999998,299,247,227
129.89,12.99,138.6,15.16,-1.756,299,247,227
130.09,13.01,138.7,16.06,-1.661,300,247,227
130.29,13.03,138.8,17.35,-1.579,300,246,227
130.49,13.05,138.9,19.99,-1.3840000000000001,300,245,225
130.69,13.07,138.9,21.65,-1.304,301,244,224
130.9,13.09,138.9,23.08,-1.213,301,243,223
131.1,13.11,139.1,24.6,-1.137,302,242,223
131.3,13.13,139.2,27.28,-1.01,302,240,221
131.5,13.15,139.2,28.18,-0.9570000000000001,302,240,221
131.7,13.17,139.2,29.32,-0.893,302,239,220
131.91,13.19,139.4,30.75,-0.79,302,238,219
132.11,13.21,139.4,31.41,-0.748,302,238,218
132.31,13.23,139.4,31.89,-0.711,302,237,218
132.51,13.25,139.4,32.29,-0.677,302,237,218
132.71,13.27,139.5,32.78,-0.59,301,235,217
132.92,13.29,139.6,32.87,-0.556,301,235,216
133.12,13.31,139.5,32.94,-0.517,301,235,216
133.32,13.33,139.6,32.71,-0.486,301,235,216
133.52,13.35,139.6,32.55,-0.48200000000000004,300,234,215
133.72,13.37,139.6,32.24,-0.47600000000000003,301,234,215
133.93,13.39,139.7,31.75,-0.45799999999999996,300,234,216
134.13,13.41,139.6,31.54,-0.45899999999999996,300,234,215
134.33,13.43,139.6,31.27,-0.461,300,234,215
134.53,13.45,139.7,30.23,-0.465,300,234,216
134.73,13.47,139.6,28.11,-0.484,300,234,215
134.94,13.49,139.6,26.98,-0.519,300,234,216
135.14,13.51,139.7,25.64,-0.54,299,234,215
135.34,13.53,139.5,23.24,-0.603,300,235,216
135.54,13.55,139.5,22.02,-0.636,299,235,216
135.74,13.57,139.5,20.71,-0.6679999999999999,299,236,217
135.95,13.59,139.6,19.66,-0.721,298,235,217
136.15,13.61,139.4,17.49,-0.802,298,237,218
136.35,13.63,139.5,16.53,-0.855,298,237,218
136.55,13.65,139.4,15.69,-0.9079999999999999,298,237,219
136.75,13.67,139.3,14.11,-1.022,297,239,220
136.96,13.69,139.2,13.3,-1.0859999999999999,297,240,221
137.16,13.71,139.2,12.83,-1.1540000000000001,297,241,221
137.36,13.73,139.1,11.66,-1.287,297,243,223
137.56,13.75,139.1,11.16,-1.334,297,244,224
137.76,13.77,139.1,10.96,-1.39,297,244,225
137.97,13.79,139.1,10.85,-1.439,297,245,226
138.17,13.81,139.0,10.6,-1.514,298,246,226
138.37,13.83,138.9,10.51,-1.524,298,246,227
138.57,13.85,138.9,10.53,-1.535,298,246,227
138.77,13.87,138.9,10.71,-1.537,298,247,227
138.98,13.89,138.9,10.68,-1.536,298,247,227
139.18,13.91,139.0,11.09,-1.5330000000000001,298,247,227
139.38,13.94,138.9,11.96,-1.5190000000000001,299,247,227
139.58,13.96,138.9,13.29,-1.462,299,247,227
139.78,13.98,139.0,14.12,-1.402,299,248,228
139.99,14.0,139.0,15.12,-1.338,299,247,227
140.19,14.02,139.2,17.31,-1.171,300,246,227
140.39,14.04,139.2,18.57,-1.078,300,245,225
140.59,14.06,139.3,20.07,-0.983,300,244,225
140.79,14.08,139.3,21.61,-0.892,301,244,225
141.0,14.1,139.5,24.57,-0.725,301,242,223
141.2,14.12,139.5,25.91,-0.6609999999999999,302,242,222
141.4,14.14,139.6,27.22,-0.596,302,241,222
141.6,14.16,139.7,29.23,-0.488,302,239,220
141.8,14.18,139.7,30.05,-0.436,302,238,220
142.01,14.2,139.8,30.77,-0.395,302,238,219
142.21,14.22,139.8,31.85,-0.294,302,237,218
142.41,14.24,139.9,32.27,-0.264,302,237,217
142.61,14.26,139.9,32.49,-0.212,302,235,217
142.81,14.28,139.9,32.7,-0.17600000000000002,301,236,217
143.02,14.3,140.0,32.87,-0.10800000000000001,301,236,216
143.22,14.32,140.1,32.81,-0.091,301,235,215
143.42,14.34,140.0,32.7,-0.075,300,235,216
143.62,14.36,140.1,32.3,-0.062,301,235,215
143.82,14.38,140.1,32.02,-0.052000000000000005,300,234,216
144.03,14.4,140.1,31.74,-0.054000000000000006,300,234,215
144.23,14.42,140.0,31.11,-0.047,300,234,216
144.43,14.44,140.0,30.19,-0.055999999999999994,300,235,215
144.63,14.46,140.1,29.11,-0.062,300,234,215
144.83,14.48,140.0,28.16,-0.076,300,234,216
145.04,14.5,140.1,25.61,-0.125,299,235,216
145.24,14.52,140.0,24.43,-0.157,299,234,216
145.44,14.54,140.0,23.24,-0.185,299,235,216
145.64,14.56,139.9,20.82,-0.253,299,236,216
145.84,14.58,140.0,19.58,-0.293,298,236,217
146.05,14.6,139.9,18.59,-0.342,299,236,217
146.25,14.62,139.9,17.6,-0.38799999999999996,298,237,218
146.45,14.64,139.8,15.69,-0.496,297,238,219
146.65,14.66,139.8,14.78,-0.542,297,239,219
146.85,14.68,139.7,14.09,-0.609,297,239,220
147.06,14.7,139.7,12.78,-0.737,297,241,222
147.26,14.72,139.6,12.22,-0.8059999999999999,297,242,223
147.46,14.74,139.6,11.66,-0.87,297,243,223
147.66,14.76,139.5,11.03,-0.986,297,244,225
147.86,14.78,139.4,10.85,-1.036,297,245,225
148.07,14.8,139.4,10.58,-1.077,297,246,226
148.27,14.82,139.3,10.5,-1.094,298,246,226
148.47,14.84,139.4,10.55,-1.1179999999999999,298,247,227
148.67,14.86,139.3,10.62,-1.129,298,247,227
148.87,14.88,139.4,10.61,-1.128,298,247,227
149.08,14.9,139.4,10.98,-1.128,299,247,228
149.28,14.93,139.3,11.99,-1.114,299,247,227
149.48,14.95,139.4,12.59,-1.09,299,247,228
149.68,14.97,139.4,13.17,-1.05,299,247,228
149.88,14.99,139.5,15.14,-0.9279999999999999,299,247,228
150.09,15.01,139.4,16.17,-0.847,300,247,227
150.29,15.03,139.6,17.22,-0.7490000000000001,299,246,227
150.49,15.05,139.7,20.15,-0.555,301,245,226
150.69,15.07,139.8,21.62,-0.47100000000000003,301,243,224
150.89,15.09,139.8,23.06,-0.39399999999999996,301,243,224
151.1,15.11,139.9,24.54,-0.305,302,242,223
151.3,15.13,140.0,27.2,-0.185,302,240,222
151.5,15.15,140.0,28.21,-0.114,302,240,221
151.7,15.17,140.1,29.23,-0.067,302,239,220
151.9,15.19,140.2,30.89,0.031,302,239,219
152.11,15.21,140.2,31.41,0.076,302,238,219
152.31,15.23,140.2,31.93,0.126,302,237,218
152.51,15.25,140.3,32.34,0.161,302,236,217
152.71,15.27,140.3,32.73,0.23199999999999998,302,235,217
152.91,15.29,140.4,32.96,0.268,301,235,216
153.12,15.31,140.4,32.85,0.297,301,235,216
153.32,15.33,140.4,32.69,0.33399999999999996,301,234,216
153.52,15.35,140.4,32.53,0.35100000000000003,301,234,216
153.72,15.37,140.5,32.2,0.364,301,234,216
153.92,15.39,140.5,31.73,0.363,300,234,215
154.13,15.41,140.4,31.55,0.365,300,235,216
154.33,15.43,140.5,31.28,0.366,301,234,215
154.53,15.45,140.5,30.09,0.363,299,234,216
154.73,15.47,140.5,28.2,0.34,300,234,216
154.93,15.49,140.4,26.98,0.319,300,235,216
155.14,15.51,140.4,25.78,0.284,299,235,216
155.34,15.53,140.4,23.21,0.231,299,234,216
155.54,15.55,140.3,22.04,0.192,299,235,216
155.74,15.57,140.3,20.87,0.16699999999999998,299,235,217
155.94,15.59,140.4,19.63,0.11699999999999999,298,236,217
156.15,15.61,140.2,17.5,0.018000000000000002,298,237,218
156.35,15.63,140.2,16.57,-0.025,298,237,218
156.55,15.65,140.2,15.7,-0.08800000000000001,298,238,219
156.75,15.67,140.1,14.11,-0.19899999999999998,297,239,220
156.95,15.69,140.1,13.35,-0.259,297,240,221
157.16,15.71,140.0,12.87,-0.336,297,241,222
157.36,15.73,140.0,11.72,-0.45799999999999996,297,243,223
157.56,15.75,139.9,11.35,-0.528,297,244,224
157.76,15.77,139.9,11.05,-0.583,297,245,225
157.96,15.79,139.8,10.67,-0.63,297,245,225
158.17,15.81,139.8,10.43,-0.682,297,246,226
158.37,15.83,139.7,10.56,-0.708,298,246,227
158.57,15.85,139.7,10.54,-0.7140000000000001,298,247,227
158.77,15.87,139.8,10.66,-0.718,298,246,227
158.97,15.89,139.8,10.7,-0.721,298,247,227
159.18,15.92,139.7,11.0,-0.7140000000000001,299,247,227
159.38,15.94,139.7,11.88,-0.701,299,247,228
159.58,15.96,139.7,13.24,-0.6409999999999999,299,247,228
159.78,15.98,139.8,14.1,-0.5870000000000001,299,248,228
159.98,16.0,139.8,15.16,-0.52,300,247,228
160.19,16.02,140.0,17.18,-0.34700000000000003,300,246,227
160.39,16.04,140.1,18.58,-0.25,300,245,226
160.59,16.06,140.2,20.12,-0.155,300,245,225
160.79,16.08,140.2,23.12,0.02,301,243,224
160.99,16.1,140.3,24.53,0.10800000000000001,302,242,223
161.2,16.12,140.3,25.9,0.168,302,242,222
161.4,16.14,140.4,27.09,0.23800000000000002,302,241,221
161.6,16.16,140.4,29.19,0.35200000000000004,302,240,220
161.8,16.18,140.5,30.03,0.39899999999999997,302,238,219
162.0,16.2,140.6,30.9,0.43799999999999994,302,238,219
162.21,16.22,140.6,31.85,0.529,302,237,218
162.41,16.24,140.7,32.26,0.5770000000000001,301,237,218
162.61,16.26,140.7,32.48,0.624,302,236,217
162.81,16.28,140.7,32.82,0.654,302,236,217
163.01,16.3,140.8,32.85,0.7020000000000001,301,235,216
163.22,16.32,140.8,32.77,0.736,301,235,215
163.42,16.34,140.8,32.72,0.7509999999999999,301,234,216
163.62,16.36,140.8,32.29,0.77,301,235,216
163.82,16.38,140.8,32.03,0.762,301,234,216
164.02,16.4,140.8,31.72,0.77,300,234,215
164.23,16.42,140.9,31.44,0.774,300,234,215
164.43,16.44,140.9,30.12,0.774,300,234,216
164.63,16.46,140.9,28.98,0.7659999999999999,300,234,215
164.83,16.48,140.9,28.06,0.748,300,234,216
165.03,16.5,140.8,25.63,0.701,299,234,216
165.24,16.52,140.8,24.31,0.6679999999999999,299,234,216
165.44,16.54,140.8,23.2,0.643,299,235,216
165.64,16.56,140.7,20.79,0.5670000000000001,299,236,217
165.84,16.58,140.7,19.61,0.516,298,236,217
166.04,16.6,140.7,18.5,0.48,298,237,218
166.25,16.62,140.6,17.43,0.43200000000000005,298,237,218
166.45,16.64,140.6,15.7,0.32299999999999995,298,238,219
166.65,16.66,140.6,14.95,0.27399999999999997,297,239,220
166.85,16.68,140.5,13.97,0.213,297,239,220
167.05,16.7,140.4,12.8,0.07200000000000001,297,242,222
167.26,16.72,140.4,12.27,0.012,297,243,223
167.46,16.74,140.3,11.66,-0.062,297,243,224
167.66,16.76,140.3,11.3,-0.122,297,244,225
167.86,16.78,140.2,10.79,-0.221,297,245,226
168.06,16.8,140.2,10.64,-0.258,298,246,226
168.27,16.82,140.2,10.56,-0.297,298,246,226
168.47,16.84,140.2,10.6,-0.316,298,247,227
168.67,16.86,140.1,10.59,-0.313,298,247,228
168.87,16.88,140.1,10.61,-0.312,298,247,227
169.07,16.91,140.1,11.05,-0.313,299,247,228
169.28,16.93,140.2,12.0,-0.303,299,248,228
169.48,16.95,140.1,12.58,-0.27,299,247,228
169.68,16.97,140.1,13.19,-0.23399999999999999,298,248,227
169.88,16.99,140.3,15.07,-0.115,300,247,228
170.08,17.01,140.3,16.07,-0.03,300,247,228
170.29,17.03,140.4,17.36,0.049,300,246,227
170.49,17.05,140.6,20.04,0.242,301,245,225
170.69,17.07,140.5,21.64,0.342,301,244,225
170.89,17.09,140.6,23.06,0.429,302,243,223
171.09,17.11,140.7,24.51,0.513,302,242,223
171.3,17.13,140.8,27.13,0.633,302,241,222
171.5,17.15,140.8,28.33,0.6970000000000001,302,240,221
171.7,17.17,140.9,29.28,0.748,302,239,220
171.9,17.19,141.0,30.82,0.8420000000000001,302,238,219
172.1,17.21,141.0,31.37,0.885,302,238,219
172.31,17.23,141.0,31.94,0.9359999999999999,302,237,218
172.51,17.25,141.1,32.59,1.011,301,236,217
172.71,17.27,141.2,32.77,1.061,302,235,217
172.91,17.29,141.2,32.84,1.087,302,235,217
173.11,17.31,141.2,32.92,1.114,301,235,216
173.32,17.33,141.2,32.69,1.141,301,234,216
173.52,17.35,141.3,32.42,1.172,301,234,216
173.72,17.37,141.3,32.37,1.1740000000000002,301,235,216
173.92,17.39,141.3,31.74,1.175,300,234,215
174.12,17.41,141.3,31.54,1.178,300,235,216
174.33,17.43,141.3,31.31,1.1740000000000002,300,235,216
174.53,17.45,141.2,30.06,1.177,300,234,215
174.73,17.47,141.2,28.18,1.16,300,235,216
174.93,17.49,141.2,26.94,1.135,300,234,216
175.13,17.51,141.3,25.71,1.105,299,235,216
175.34,17.53,141.2,23.2,1.048,299,235,217
175.54,17.55,141.2,21.86,1.016,299,236,216
175.74,17.57,141.1,20.72,0.975,299,236,217
175.94,17.59,141.0,18.49,0.879,298,236,217
176.14,17.61,141.1,17.48,0.836,298,237,217
176.35,17.63,141.0,16.55,0.784,298,238,219
176.55,17.65,141.0,15.72,0.727,297,239,219
176.75,17.67,140.9,14.0,0.611,297,240,220
176.95,17.69,140.8,13.43,0.547,297,240,221
177.15,17.71,140.8,12.66,0.48100000000000004,297,241,222
177.36,17.73,140.7,11.78,0.35100000000000003,297,243,223
177.56,17.75,140.7,11.33,0.292,297,244,224
177.76,17.77,140.7,11.03,0.228,297,245,225
177.96,17.79,140.6,10.76,0.18,298,246,226
178.16,17.81,140.5,10.49,0.106,298,246,227
178.37,17.83,140.6,10.49,0.08900000000000001,297,246,227
178.57,17.85,140.5,10.46,0.092,298,247,227
178.77,17.87,140.5,10.6,0.08,298,247,227
178.97,17.9,140.5,10.63,0.08900000000000001,298,247,228
179.17,17.92,140.5,10.93,0.08900000000000001,299,247,228
179.38,17.94,140.6,12.6,0.121,299,247,228
179.58,17.96,140.5,13.18,0.16699999999999998,298,248,228
179.78,17.98,140.6,14.11,0.222,299,247,228
179.98,18.0,140.6,15.1,0.29100000000000004,299,248,228
180.18,18.02,140.8,17.24,0.449,300,247,227
180.39,18.04,140.8,18.59,0.5589999999999999,300,246,226
180.59,18.06,140.9,20.1,0.65,301,245,225
180.79,18.08,141.0,22.99,0.833,302,243,224
180.99,18.1,141.1,24.46,0.919,302,243,223
181.19,18.12,141.1,25.95,0.986,302,242,222
181.4,18.14,141.1,27.2,1.041,302,241,222
181.6,18.16,141.2,29.26,1.163,302,240,220
181.8,18.18,141.3,30.01,1.2109999999999999,302,239,220
182.0,18.2,141.3,30.68,1.258,302,238,219
182.2,18.22,141.4,31.87,1.339,302,238,218
182.41,18.24,141.5,32.15,1.3980000000000001,302,237,218
182.61,18.26,141.5,32.53,1.426,302,236,218
182.81,18.28,141.5,32.75,1.4680000000000002,301,235,217
183.01,18.3,141.6,32.94,1.5290000000000001,302,235,216
183.21,18.32,141.6,32.84,1.5430000000000001,301,235,216
183.42,18.34,141.7,32.67,1.561,300,234,216
183.62,18.36,141.6,32.35,1.5730000000000002,301,234,216
183.82,18.38,141.6,32.0,1.584,300,235,216
184.02,18.4,141.7,31.73,1.5730000000000002,300,234,216
184.22,18.42,141.7,31.29,1.58,300,235,216
184.43,18.44,141.7,30.14,1.577,300,235,216
184.63,18.46,141.7,29.01,1.577,300,234,216
184.83,18.48,141.6,28.18,1.56,300,235,216
185.03,18.5,141.6,25.73,1.507,299,235,216
185.23,18.52,141.5,24.32,1.473,299,235,216
185.44,18.54,141.6,23.12,1.45,299,235,217
185.64,18.56,141.5,20.75,1.365,299,236,217
185.84,18.58,141.5,19.55,1.3319999999999999,298,236,217
186.04,18.6,141.4,18.55,1.285,299,236,218
186.24,18.62,141.4,17.42,1.238,298,237,218
186.45,18.64,141.3,15.66,1.135,298,239,219
186.65,18.66,141.4,14.92,1.077,297,239,220
186.85,18.68,141.3,14.05,1.01,297,240,220
187.05,18.7,141.2,12.69,0.88,297,241,222
187.25,18.72,141.2,12.24,0.812,297,243,223
187.46,18.74,141.1,11.63,0.7559999999999999,296,243,224
187.66,18.76,141.0,11.41,0.677,297,244,224
187.86,18.78,141.0,10.74,0.583,298,245,226
188.06,18.8,140.9,10.6,0.544,298,246,226
188.26,18.82,141.0,10.48,0.519,297,247,227
188.47,18.84,140.9,10.56,0.493,298,247,227
188.67,18.86,140.9,10.56,0.48100000000000004,298,247,228
188.87,18.89,141.0,10.67,0.486,298,247,228
189.07,18.91,141.0,10.99,0.488,298,247,228
189.27,18.93,140.9,11.93,0.506,299,247,228
189.48,18.95,140.9,12.56,0.529,299,248,228
189.68,18.97,141.0,13.3,0.565,299,248,228
189.88,18.99,141.1,15.18,0.696,299,247,228
190.08,19.01,141.1,16.08,0.7829999999999999,300,247,228
190.28,19.03,141.2,17.29,0.855,300,247,227
190.49,19.05,141.3,20.04,1.057,301,245,225
190.69,19.07,141.3,21.46,1.146,301,244,225
190.89,19.09,141.4,23.12,1.24,302,243,224
191.09,19.11,141.4,24.58,1.3130000000000002,302,242,223
191.29,19.13,141.6,27.19,1.4469999999999998,302,241,222
191.5,19.15,141.6,28.3,1.5119999999999998,303,240,221
191.7,19.17,141.6,29.35,1.5659999999999998,302,240,221
191.9,19.19,141.7,30.75,1.6680000000000001,302,238,219
192.1,19.21,141.7,31.5,1.692,302,238,219
192.3,19.23,141.8,31.9,1.74,302,237,218
192.51,19.25,141.8,32.47,1.834,302,236,217
192.71,19.27,141.9,32.8,1.865,301,236,217
192.91,19.29,141.9,32.79,1.893,301,236,217
193.11,19.31,142.0,32.93,1.926,301,235,216
193.31,19.33,142.0,32.72,1.9669999999999999,301,235,216
193.52,19.35,142.1,32.58,1.9769999999999999,301,235,216
193.72,19.37,142.0,32.33,1.983,300,234,216
193.92,19.39,142.0,31.76,1.993,300,235,216
194.12,19.41,142.0,31.69,1.9809999999999999,300,235,215
194.32,19.43,142.1,31.17,1.992,300,235,216
194.53,19.45,142.0,30.04,1.9780000000000002,300,235,216
194.73,19.47,142.0,28.01,1.963,300,235,216
194.93,19.49,142.0,26.88,1.9380000000000002,300,235,216
195.13,19.51,142.0,25.64,1.911,299,235,216
195.33,19.53,142.0,23.09,1.8530000000000002,299,235,216
195.54,19.55,141.9,21.99,1.81,299,235,217
195.74,19.57,141.9,20.75,1.7790000000000001,299,236,217
195.94,19.59,141.9,19.67,1.733,298,236,218
196.14,19.61,141.8,17.54,1.639,298,237,219
196.34,19.63,141.8,16.55,1.588,298,238,219
196.55,19.65,141.7,15.66,1.5419999999999998,297,239,219
196.75,19.67,141.7,14.1,1.415,297,240,221
196.95,19.69,141.6,13.42,1.349,297,241,221
197.15,19.71,141.6,12.74,1.2790000000000001,297,241,223
197.35,19.73,141.5,11.65,1.145,297,243,224
197.56,19.75,141.4,11.38,1.088,297,244,225
197.76,19.77,141.4,11.05,1.035,297,245,225
197.96,19.79,141.4,10.86,0.973,297,246,226
198.16,19.81,141.3,10.53,0.9109999999999999,298,247,227
198.36,19.83,141.3,10.52,0.893,298,247,227
198.57,19.85,141.3,10.4,0.887,298,247,228
198.77,19.88,141.3,10.61,0.8809999999999999,298,247,228
