时间,振次,轴位移,力,变形,围压,孔压,反压
835.88,83.6,157.4,18.55,-6.949,298,246,222
836.08,83.62,157.3,17.42,-6.906000000000001,297,248,224
836.28,83.64,157.1,15.7,-6.922000000000001,297,252,227
836.48,83.66,156.8,14.87,-6.933,296,254,229
836.68,83.68,156.7,14.28,-6.91,296,257,231
836.89,83.7,156.6,13.49,-6.919,297,259,234
837.09,83.72,156.3,12.86,-6.916,296,264,238
837.29,83.74,156.0,12.66,-6.914,296,265,240
837.49,83.76,155.9,12.3,-6.91,297,267,242
837.69,83.78,155.4,12.1,-6.905,297,270,244
837.9,83.8,155.3,11.95,-6.9079999999999995,297,272,246
838.1,83.82,155.0,11.83,-6.9079999999999995,298,272,246
838.3,83.84,154.9,11.74,-6.915,297,272,246
838.5,83.86,154.5,11.93,-6.931,299,273,247
838.7,83.88,154.2,11.65,-6.932,299,274,247
838.91,83.9,154.1,11.58,-6.917000000000001,298,273,247
839.11,83.92,154.0,11.64,-6.935,298,272,247
839.31,83.94,153.9,11.73,-6.9270000000000005,299,273,247
839.51,83.96,154.0,11.68,-6.912999999999999,299,273,248
839.71,83.98,154.0,11.94,-6.905,298,274,248
839.92,84.0,154.0,12.33,-6.912999999999999,298,274,248
840.12,84.02,154.1,12.71,-6.92,299,276,250
840.32,84.04,154.3,12.96,-6.934,299,277,252
840.52,84.06,154.7,13.77,-6.921,299,279,253
840.72,84.08,155.0,14.05,-6.921,298,279,253
840.93,84.1,155.4,14.58,-6.914,300,278,252
841.13,84.12,156.1,16.6,-6.939,302,274,248
841.33,84.14,156.5,18.37,-6.935,302,269,243
841.53,84.16,156.9,20.81,-6.921,302,262,238
841.73,84.18,157.2,24.13,-6.934,304,256,232
841.94,84.2,157.6,30.48,-6.939,304,248,223
842.14,84.22,157.8,32.56,-6.9110000000000005,304,246,221
842.34,84.24,157.9,34.15,-6.917999999999999,305,244,219
842.54,84.26,157.9,35.06,-6.9239999999999995,303,241,218
842.74,84.28,158.0,35.32,-6.907,301,241,216
842.95,84.3,158.0,35.62,-6.917999999999999,302,240,216
843.15,84.32,158.0,35.74,-6.912000000000001,302,240,216
843.35,84.34,158.0,35.33,-6.916,301,240,216
843.55,84.36,158.0,35.11,-6.925,300,238,215
843.75,84.38,158.0,35.05,-6.919,302,239,215
843.96,84.41,157.9,33.53,-6.903,301,239,216
844.16,84.43,158.0,32.78,-6.925,300,239,215
844.36,84.45,158.0,31.58,-6.9110000000000005,299,239,215
844.56,84.47,157.9,28.98,-6.922000000000001,301,240,215
844.76,84.49,157.8,27.43,-6.9239999999999995,300,240,216
844.97,84.51,157.9,26.11,-6.928999999999999,299,241,216
845.17,84.53,157.9,24.54,-6.896,299,240,217
845.37,84.55,157.8,21.96,-6.922000000000001,299,243,219
845.57,84.57,157.7,20.78,-6.902,299,243,218
845.77,84.59,157.7,19.61,-6.93,298,244,220
845.98,84.61,157.4,17.5,-6.912999999999999,296,248,223
846.18,84.63,157.3,16.46,-6.906000000000001,297,249,225
846.38,84.65,157.2,15.53,-6.915,297,252,227
846.58,84.67,157.1,14.84,-6.912000000000001,296,254,229
846.78,84.69,156.7,13.73,-6.899,296,258,234
846.99,84.71,156.6,13.26,-6.9239999999999995,296,261,236
847.19,84.73,156.4,12.88,-6.901,296,264,237
847.39,84.75,156.0,12.47,-6.925,296,267,242
847.59,84.77,155.8,12.07,-6.9110000000000005,297,269,243
847.79,84.79,155.6,12.12,-6.922000000000001,297,270,244
848.0,84.81,155.4,12.1,-6.919,298,272,246
848.2,84.83,154.9,11.86,-6.907,298,271,246
848.4,84.85,154.8,11.74,-6.906000000000001,298,272,247
848.6,84.87,154.7,11.67,-6.899,298,273,247
848.8,84.89,154.3,11.51,-6.905,299,272,247
849.01,84.91,154.3,11.71,-6.909,299,273,247
849.21,84.93,154.2,11.69,-6.925,299,273,246
849.41,84.95,154.2,11.63,-6.909,300,273,247
849.61,84.97,154.2,11.72,-6.928999999999999,300,273,247
849.81,84.99,154.2,11.93,-6.926,299,273,248
850.02,85.01,154.2,12.4,-6.9239999999999995,298,274,249
850.22,85.03,154.6,13.03,-6.912000000000001,299,278,252
850.42,85.05,154.6,13.53,-6.93,299,280,252
850.62,85.07,155.0,13.6,-6.916,300,279,253
850.82,85.09,155.5,14.42,-6.933,300,278,253
851.03,85.11,155.9,15.51,-6.912999999999999,300,277,249
851.23,85.13,156.4,16.68,-6.938,301,274,247
851.43,85.15,156.7,18.54,-6.928999999999999,302,269,242
851.63,85.17,157.4,24.26,-6.92,303,256,232
851.83,85.19,157.8,27.86,-6.947,303,252,226
852.04,85.21,157.8,30.39,-6.919,303,249,223
852.24,85.23,158.0,33.93,-6.915,305,244,220
852.44,85.25,158.0,34.8,-6.932,304,243,218
852.64,85.27,158.1,35.11,-6.912999999999999,301,241,217
852.84,85.29,158.2,35.88,-6.921,302,241,216
853.05,85.31,158.1,35.86,-6.9239999999999995,303,240,216
853.25,85.33,158.1,35.54,-6.932,302,240,216
853.45,85.35,158.3,35.3,-6.92,300,239,215
853.65,85.38,158.2,34.98,-6.9110000000000005,301,239,216
853.85,85.4,158.2,34.68,-6.906000000000001,301,239,215
854.06,85.42,158.2,33.74,-6.935,301,239,215
854.26,85.44,158.2,31.55,-6.909,300,238,215
854.46,85.46,158.1,30.03,-6.92,300,240,216
854.66,85.48,158.1,28.94,-6.934,300,240,215
854.86,85.5,158.1,27.46,-6.9110000000000005,299,239,215
855.07,85.52,158.0,24.73,-6.9110000000000005,299,240,217
855.27,85.54,157.9,23.35,-6.937,299,241,218
855.47,85.56,158.0,22.16,-6.9270000000000005,299,242,218
855.67,85.58,157.7,19.54,-6.912999999999999,297,245,219
855.87,85.6,157.6,18.55,-6.917000000000001,298,246,221
856.08,85.62,157.7,17.4,-6.921,297,247,223
856.28,85.64,157.4,15.57,-6.92,296,251,227
856.48,85.66,157.3,15.1,-6.909,296,254,229
856.68,85.68,157.2,14.37,-6.915,296,256,232
856.88,85.7,157.0,13.8,-6.912999999999999,296,258,234
857.09,85.72,156.5,12.79,-6.912999999999999,296,263,238
857.29,85.74,156.4,12.69,-6.912000000000001,296,266,240
857.49,85.76,156.3,12.46,-6.935,296,267,242
857.69,85.78,155.8,12.17,-6.917999999999999,298,270,245
857.89,85.8,155.7,12.07,-6.9079999999999995,298,272,246
858.1,85.82,155.4,11.84,-6.899,297,272,245
858.3,85.84,155.2,11.83,-6.917999999999999,298,272,247
858.5,85.86,154.7,11.66,-6.9270000000000005,299,274,247
858.7,85.88,154.6,11.77,-6.935,299,273,246
858.9,85.9,154.5,11.63,-6.906000000000001,298,273,246
859.11,85.92,154.3,11.62,-6.917000000000001,299,272,247
859.31,85.94,154.3,11.58,-6.893,300,273,247
859.51,85.96,154.4,11.7,-6.928,300,273,247
859.71,85.98,154.4,12.01,-6.919,298,274,247
859.91,86.0,154.4,12.38,-6.937,298,274,249
860.12,86.02,154.6,12.79,-6.9270000000000005,299,276,250
860.32,86.04,154.7,13.07,-6.934,300,277,252
860.52,86.06,155.0,13.52,-6.922999999999999,299,279,253
860.72,86.08,155.4,14.06,-6.912000000000001,299,279,253
860.92,86.1,155.8,14.55,-6.926,299,279,252
861.13,86.12,156.6,16.75,-6.93,302,274,247
861.33,86.14,156.9,18.52,-6.928999999999999,302,269,243
861.53,86.16,157.2,21.02,-6.926,302,263,237
861.73,86.18,157.6,24.28,-6.938,303,257,231
861.93,86.2,158.0,30.34,-6.915,304,248,224
862.14,86.22,158.1,32.52,-6.912000000000001,303,245,221
862.34,86.24,158.1,34.02,-6.917000000000001,304,244,220
862.54,86.26,158.2,35.25,-6.901,303,242,216
862.74,86.28,158.3,35.45,-6.912999999999999,302,241,216
862.94,86.3,158.3,35.66,-6.921,301,240,216
863.15,86.32,158.3,35.6,-6.907,302,240,216
863.35,86.34,158.5,35.46,-6.917999999999999,301,239,216
863.55,86.37,158.4,35.15,-6.916,300,239,215
863.75,86.39,158.4,34.95,-6.917999999999999,300,239,215
863.95,86.41,158.4,33.59,-6.919,301,239,215
864.16,86.43,158.3,32.75,-6.916,301,239,215
864.36,86.45,158.5,31.65,-6.917999999999999,300,239,215
864.56,86.47,158.2,29.04,-6.925,300,240,216
864.76,86.49,158.2,27.36,-6.919,300,240,215
864.96,86.51,158.2,26.1,-6.928,299,240,216
865.17,86.53,158.2,24.75,-6.922000000000001,300,241,216
865.37,86.55,157.9,22.04,-6.917000000000001,299,242,219
865.57,86.57,158.1,20.84,-6.902,298,243,218
865.77,86.59,158.0,19.64,-6.906000000000001,298,245,220
865.97,86.61,157.9,17.43,-6.92,297,248,223
866.18,86.63,157.6,16.5,-6.917999999999999,297,249,224
866.38,86.65,157.6,15.58,-6.935,297,252,227
866.58,86.67,157.5,14.86,-6.9110000000000005,296,254,229
866.78,86.69,157.2,13.77,-6.92,296,260,234
866.98,86.71,157.0,13.18,-6.903,297,261,236
867.19,86.73,156.9,12.98,-6.917999999999999,297,263,239
867.39,86.75,156.4,12.43,-6.907,296,267,242
867.59,86.77,156.2,12.3,-6.905,297,269,243
867.79,86.79,156.0,12.07,-6.917999999999999,297,270,244
867.99,86.81,155.5,11.85,-6.909,298,272,246
868.2,86.83,155.3,11.79,-6.9239999999999995,298,272,247
868.4,86.85,155.3,11.75,-6.912999999999999,298,272,247
868.6,86.87,155.0,11.81,-6.928,298,273,246
868.8,86.89,154.8,11.46,-6.912000000000001,299,273,247
869.0,86.91,154.6,11.51,-6.904,299,273,247
869.21,86.93,154.5,11.7,-6.917000000000001,298,273,247
869.41,86.95,154.6,11.93,-6.938,299,273,248
869.61,86.97,154.5,11.8,-6.934,299,273,248
869.81,86.99,154.5,12.01,-6.916,299,273,248
870.01,87.01,154.7,12.46,-6.942,297,274,248
870.22,87.03,154.8,13.16,-6.92,300,277,252
870.42,87.05,155.0,13.36,-6.938,299,280,254
870.62,87.07,155.3,13.51,-6.921,299,279,253
870.82,87.09,155.9,14.68,-6.95,300,278,252
871.02,87.11,156.3,15.22,-6.942,300,277,250
871.23,87.13,156.7,16.68,-6.922000000000001,302,273,248
871.43,87.15,157.1,18.54,-6.9110000000000005,303,268,243
871.63,87.17,157.8,24.38,-6.912999999999999,303,257,231
871.83,87.19,158.0,27.61,-6.926,303,250,228
872.03,87.21,158.2,30.48,-6.921,304,248,223
872.24,87.23,158.3,34.16,-6.909,304,245,220
872.44,87.25,158.4,34.89,-6.935,304,243,218
872.64,87.27,158.5,35.38,-6.928999999999999,303,241,217
872.84,87.29,158.5,35.84,-6.904,302,241,216
873.04,87.31,158.5,35.93,-6.921,302,240,216
873.25,87.33,158.6,35.64,-6.937,302,239,216
873.45,87.35,158.5,35.33,-6.91,300,239,215
873.65,87.38,158.5,35.21,-6.9239999999999995,301,240,215
873.85,87.4,158.6,34.69,-6.917000000000001,302,239,216
874.05,87.42,158.6,33.57,-6.91,300,239,214
874.26,87.44,158.5,31.42,-6.922999999999999,300,239,215
874.46,87.46,158.5,30.34,-6.932,301,240,215
874.66,87.48,158.4,29.06,-6.9,301,240,216
874.86,87.5,158.3,27.41,-6.909,300,239,216
875.06,87.52,158.5,24.72,-6.906000000000001,299,241,216
875.27,87.54,158.3,23.38,-6.916,300,241,218
875.47,87.56,158.2,22.16,-6.94,299,242,219
875.67,87.58,158.1,19.51,-6.907,298,244,220
875.87,87.6,158.2,18.42,-6.91,297,245,222
876.07,87.62,158.0,17.53,-6.896,297,247,223
876.28,87.64,157.8,15.6,-6.919,297,252,228
876.48,87.66,157.6,14.91,-6.904,296,254,229
876.68,87.68,157.5,14.31,-6.9079999999999995,296,256,232
876.88,87.7,157.3,13.77,-6.9079999999999995,296,259,233
877.08,87.72,157.1,12.96,-6.915,296,264,237
877.29,87.74,156.7,12.51,-6.926,296,266,240
877.49,87.76,156.7,12.35,-6.9270000000000005,296,267,243
877.69,87.78,156.1,11.96,-6.894,298,270,245
877.89,87.8,156.0,11.98,-6.912999999999999,298,272,245
878.09,87.82,155.8,11.79,-6.912999999999999,297,272,247
878.3,87.84,155.4,11.72,-6.91,298,273,246
878.5,87.86,155.1,11.67,-6.909,299,273,247
878.7,87.88,155.0,11.57,-6.905,299,273,247
878.9,87.9,154.9,11.48,-6.922000000000001,299,273,247
879.1,87.92,154.8,11.52,-6.91,299,272,246
879.31,87.94,154.7,11.73,-6.903,299,272,247
879.51,87.96,154.8,11.75,-6.935,299,273,248
879.71,87.98,154.7,11.88,-6.9270000000000005,299,273,248
879.91,88.0,154.7,12.33,-6.932,299,274,249
880.11,88.02,154.8,12.66,-6.912000000000001,299,276,250
880.32,88.04,155.0,12.95,-6.934,300,278,252
880.52,88.06,155.4,13.56,-6.9239999999999995,299,279,253
880.72,88.08,155.8,13.89,-6.917999999999999,299,279,253
880.92,88.1,156.1,14.46,-6.925,299,279,252
881.12,88.12,156.9,16.52,-6.941,302,273,248
881.33,88.14,157.3,18.57,-6.934,303,269,243
881.53,88.16,157.6,21.0,-6.946000000000001,303,263,237
881.73,88.18,158.0,24.12,-6.914,303,257,232
881.93,88.2,158.4,30.63,-6.926,303,248,223
882.13,88.22,158.5,32.63,-6.9110000000000005,304,246,221
882.34,88.24,158.6,34.02,-6.922000000000001,305,245,219
882.54,88.26,158.7,35.22,-6.928999999999999,303,241,217
882.74,88.28,158.7,35.49,-6.909,302,240,216
882.94,88.3,158.8,35.79,-6.919,302,240,216
883.14,88.32,158.8,35.56,-6.9079999999999995,302,240,216
883.35,88.34,158.7,35.28,-6.917999999999999,300,239,216
883.55,88.37,158.7,35.01,-6.921,299,239,215
883.75,88.39,158.7,35.0,-6.9239999999999995,301,238,215
883.95,88.41,158.7,33.59,-6.941,301,239,216
884.15,88.43,158.7,32.63,-6.93,299,239,215
884.36,88.45,158.8,31.44,-6.906000000000001,299,239,215
884.56,88.47,158.7,28.84,-6.919,301,239,216
884.76,88.49,158.6,27.68,-6.909,299,240,216
884.96,88.51,158.5,26.04,-6.912000000000001,299,240,216
885.16,88.53,158.5,24.73,-6.934,299,240,216
885.37,88.55,158.5,22.03,-6.909,299,243,219
885.57,88.57,158.4,20.7,-6.903,298,244,219
885.77,88.59,158.3,19.58,-6.926,298,245,220
885.97,88.61,158.1,17.48,-6.916,297,248,224
886.17,88.63,158.0,16.66,-6.928,296,249,225
886.38,88.65,158.0,15.82,-6.917999999999999,297,251,227
886.58,88.67,157.8,14.95,-6.909,296,254,229
886.78,88.69,157.5,13.77,-6.895,296,259,234
886.98,88.71,157.3,13.17,-6.905,297,261,236
887.18,88.73,157.2,12.89,-6.905,296,263,238
887.39,88.75,156.7,12.25,-6.917999999999999,297,267,242
887.59,88.77,156.5,12.21,-6.9110000000000005,296,269,243
887.79,88.79,156.3,12.1,-6.919,298,270,246
887.99,88.81,155.9,11.84,-6.903,298,272,246
888.19,88.83,155.6,11.67,-6.912000000000001,298,272,246
888.4,88.85,155.5,11.73,-6.885,297,274,247
888.6,88.87,155.3,11.63,-6.91,298,274,246
888.8,88.89,155.0,11.51,-6.9110000000000005,298,273,247
889.0,88.91,154.9,11.66,-6.91,298,273,246
889.2,88.93,155.0,11.55,-6.921,298,273,247
889.41,88.95,154.9,11.57,-6.919,299,273,248
889.61,88.97,154.9,11.91,-6.902,299,273,247
889.81,88.99,154.9,11.87,-6.912999999999999,298,273,247
890.01,89.01,155.0,12.26,-6.9270000000000005,298,274,249
890.21,89.03,155.2,13.11,-6.939,300,277,252
890.42,89.05,155.4,13.37,-6.917999999999999,299,278,253
890.62,89.07,155.7,13.73,-6.93,299,279,253
890.82,89.09,156.3,14.46,-6.93,300,279,252
891.02,89.11,156.7,15.44,-6.956,300,277,250
891.22,89.13,157.1,16.89,-6.92,302,273,247
891.43,89.15,157.8,20.98,-6.928,302,263,238
891.63,89.17,158.1,24.19,-6.93,303,257,231
891.83,89.19,158.4,27.5,-6.928,303,252,227
892.03,89.21,158.5,30.6,-6.9239999999999995,303,248,224
892.23,89.23,158.7,34.06,-6.917999999999999,305,245,220
892.44,89.25,158.8,34.66,-6.912000000000001,303,243,219
892.64,89.27,158.8,35.32,-6.946000000000001,302,242,217
892.84,89.29,158.9,35.63,-6.9110000000000005,301,240,216
893.04,89.31,158.9,35.78,-6.926,303,240,216
893.24,89.33,158.9,35.6,-6.928,302,240,217
893.45,89.36,158.9,35.12,-6.912999999999999,301,239,216
893.65,89.38,158.9,34.98,-6.912999999999999,301,239,215
893.85,89.4,158.9,34.71,-6.915,302,239,215
894.05,89.42,158.9,33.65,-6.906000000000001,301,239,215
894.25,89.44,158.8,31.52,-6.916,299,239,215
894.46,89.46,158.8,30.25,-6.907,300,240,215
894.66,89.48,158.8,28.88,-6.898,301,239,216
894.86,89.5,158.7,26.18,-6.922000000000001,298,240,216
895.06,89.52,158.7,24.63,-6.902,299,240,217
895.26,89.54,158.7,23.49,-6.922999999999999,299,242,218
895.47,89.56,158.6,22.11,-6.915,299,242,219
895.67,89.58,158.5,19.54,-6.922000000000001,298,245,221
895.87,89.6,158.5,18.44,-6.928999999999999,298,246,222
896.07,89.62,158.3,17.5,-6.915,297,247,223
896.27,89.64,158.1,15.64,-6.917999999999999,297,252,227
896.48,89.66,158.1,14.78,-6.914,296,253,229
896.68,89.68,157.9,14.4,-6.91,297,256,232
896.88,89.7,157.7,13.75,-6.897,297,259,234
897.08,89.72,157.3,12.95,-6.903,296,264,238
897.28,89.74,157.1,12.45,-6.888,296,266,240
897.49,89.76,157.0,12.29,-6.912999999999999,296,267,242
897.69,89.78,156.5,12.2,-6.907,297,270,244
897.89,89.8,156.4,11.96,-6.912999999999999,298,271,246
898.09,89.82,156.2,11.79,-6.902,297,272,246
898.29,89.84,156.0,11.65,-6.921,297,273,245
898.5,89.86,155.6,11.84,-6.931,299,273,247
898.7,89.88,155.4,11.85,-6.921,298,273,247
898.9,89.9,155.3,11.56,-6.917999999999999,298,272,247
899.1,89.92,155.1,11.59,-6.915,298,273,247
899.3,89.94,155.0,11.76,-6.9239999999999995,299,273,246
899.51,89.96,155.1,11.77,-6.914,300,274,247
899.71,89.98,155.1,12.0,-6.93,299,273,248
899.91,90.0,155.1,12.17,-6.91,298,274,249
900.11,90.02,155.3,12.71,-6.9239999999999995,299,276,250
900.31,90.04,155.3,13.11,-6.932,300,277,252
900.52,90.06,155.7,13.77,-6.955,299,279,254
900.72,90.08,156.0,13.84,-6.922999999999999,299,279,253
900.92,90.1,156.4,14.5,-6.93,299,278,252
901.12,90.12,157.3,16.39,-6.9239999999999995,302,274,248
901.32,90.14,157.7,18.37,-6.917000000000001,302,269,243
901.53,90.16,158.0,20.93,-6.925,302,262,238
901.73,90.18,158.3,24.09,-6.914,303,257,232
901.93,90.2,158.8,30.34,-6.914,304,248,224
902.13,90.22,158.9,32.63,-6.917999999999999,304,246,222
902.33,90.24,159.0,34.02,-6.901,305,244,220
902.54,90.26,159.1,35.24,-6.917999999999999,302,242,217
902.74,90.28,159.1,35.51,-6.9270000000000005,303,240,216
902.94,90.3,159.1,35.81,-6.932,302,240,217
903.14,90.32,159.2,35.55,-6.9239999999999995,302,240,216
903.34,90.35,159.1,35.25,-6.938,300,240,215
903.55,90.37,159.0,35.04,-6.896,300,239,215
903.75,90.39,159.1,35.05,-6.902,300,240,215
903.95,90.41,159.1,33.55,-6.928999999999999,301,239,215
904.15,90.43,159.1,32.67,-6.904,300,239,215
904.35,90.45,159.1,31.68,-6.917000000000001,300,239,215
904.56,90.47,159.0,28.86,-6.922000000000001,300,240,215
904.76,90.49,158.9,27.44,-6.925,301,239,216
904.96,90.51,158.9,26.24,-6.912999999999999,300,240,216
905.16,90.53,158.9,24.76,-6.917999999999999,299,241,217
905.36,90.55,158.8,21.92,-6.9110000000000005,299,242,218
905.57,90.57,158.7,20.76,-6.915,298,243,219
905.77,90.59,158.8,19.62,-6.92,298,244,221
905.97,90.61,158.6,17.65,-6.92,297,247,223
906.17,90.63,158.4,16.53,-6.9079999999999995,297,249,225
906.37,90.65,158.2,15.68,-6.917000000000001,296,252,228
906.58,90.67,158.1,14.27,-6.928,296,256,232
906.78,90.69,157.9,13.78,-6.906000000000001,297,259,234
906.98,90.71,157.8,13.19,-6.912999999999999,297,261,236
907.18,90.73,157.5,13.11,-6.896,297,263,239
907.38,90.75,157.1,12.36,-6.906000000000001,297,266,243
907.59,90.77,156.9,12.27,-6.933,297,269,244
907.79,90.79,156.8,12.05,-6.9110000000000005,297,271,246
907.99,90.81,156.4,11.97,-6.926,298,272,246
908.19,90.83,156.0,11.7,-6.897,298,273,247
908.39,90.85,155.9,11.82,-6.922999999999999,298,273,246
908.6,90.87,155.7,11.84,-6.916,299,273,247
908.8,90.89,155.4,11.56,-6.9,299,273,247
909.0,90.91,155.3,11.51,-6.915,298,274,246
909.2,90.93,155.3,11.39,-6.91,298,273,247
909.4,90.95,155.3,11.72,-6.921,299,273,248
909.61,90.97,155.3,11.54,-6.92,299,273,248
909.81,90.99,155.3,12.04,-6.931,298,273,248
910.01,91.01,155.5,12.9,-6.917000000000001,299,276,250
910.21,91.03,155.6,13.18,-6.934,300,278,252
910.41,91.05,155.7,13.27,-6.909,299,279,253
910.62,91.07,156.0,13.57,-6.919,299,279,253
910.82,91.09,156.7,14.44,-6.95,299,278,253
911.02,91.11,157.1,15.34,-6.952999999999999,302,277,251
911.22,91.13,157.4,16.61,-6.936,301,274,248
911.42,91.15,158.3,20.94,-6.921,303,263,237
911.63,91.17,158.5,24.34,-6.928,303,257,232
911.83,91.19,158.7,27.35,-6.926,303,252,227
912.03,91.21,158.8,30.42,-6.935,304,247,224
912.23,91.23,159.2,34.01,-6.909,304,244,220
912.43,91.25,159.2,34.71,-6.933,304,243,219
912.64,91.27,159.2,35.25,-6.919,302,241,217
912.84,91.29,159.3,35.77,-6.943,302,240,217
913.04,91.31,159.3,35.81,-6.933,302,240,216
913.24,91.34,159.2,35.56,-6.919,303,240,215
913.44,91.36,159.2,35.42,-6.932,301,239,216
913.65,91.38,159.3,34.78,-6.9110000000000005,301,239,216
913.85,91.4,159.3,34.51,-6.926,302,240,216
914.05,91.42,159.2,33.54,-6.928,301,239,216
914.25,91.44,159.3,31.49,-6.925,299,239,215
914.45,91.46,159.3,30.3,-6.914,300,240,215
914.66,91.48,159.1,28.85,-6.901,300,240,215
914.86,91.5,159.1,27.5,-6.9270000000000005,300,239,217
915.06,91.52,159.1,24.53,-6.907,299,240,216
915.26,91.54,159.0,23.4,-6.909,300,242,218
915.46,91.56,159.0,22.24,-6.922000000000001,299,243,218
915.67,91.58,158.9,19.73,-6.909,298,245,220
915.87,91.6,158.8,18.4,-6.898,298,246,221
916.07,91.62,158.7,17.67,-6.921,298,247,223
916.27,91.64,158.5,15.74,-6.922000000000001,297,252,227
916.47,91.66,158.4,14.97,-6.917999999999999,296,254,229
916.68,91.68,158.2,14.17,-6.9239999999999995,296,257,231
916.88,91.7,158.0,13.74,-6.904,296,258,234
917.08,91.72,157.8,12.97,-6.916,296,264,239
917.28,91.74,157.5,12.67,-6.926,296,265,241
917.48,91.76,157.2,12.36,-6.904,297,267,241
917.69,91.78,156.9,12.08,-6.893,297,271,245
917.89,91.8,156.7,11.78,-6.91,297,272,245
918.09,91.82,156.4,11.85,-6.9,298,272,246
918.29,91.84,156.2,11.76,-6.91,297,273,247
918.49,91.86,155.9,11.62,-6.9270000000000005,299,274,247
918.7,91.88,155.8,11.61,-6.909,299,273,247
918.9,91.9,155.6,11.65,-6.936,298,273,247
919.1,91.92,155.5,11.63,-6.935,298,273,247
919.3,91.94,155.4,11.69,-6.928999999999999,299,273,247
919.5,91.96,155.5,11.79,-6.907,299,273,247
919.71,91.98,155.5,12.02,-6.915,299,274,248
919.91,92.0,155.5,12.29,-6.922999999999999,299,274,249
920.11,92.02,155.7,12.59,-6.922999999999999,300,276,251
920.31,92.04,155.7,13.2,-6.928999999999999,300,277,252
920.51,92.06,156.2,13.5,-6.949,300,279,254
920.72,92.08,156.4,14.06,-6.938,299,280,253
920.92,92.1,156.8,14.53,-6.94,300,278,253
921.12,92.12,157.7,16.62,-6.928,302,274,247
921.32,92.14,158.1,18.53,-6.943,303,268,243
921.52,92.16,158.4,21.11,-6.931,302,263,237
921.73,92.18,158.7,24.51,-6.94,303,257,232
921.93,92.2,159.2,30.46,-6.928999999999999,304,248,223
922.13,92.22,159.2,32.68,-6.912000000000001,304,246,220
922.33,92.24,159.4,34.08,-6.92,304,244,220
922.53,92.26,159.3,35.27,-6.933,303,241,218
922.74,92.28,159.5,35.38,-6.899,302,240,217
922.94,92.3,159.4,35.7,-6.901,302,240,217
923.14,92.33,159.5,35.59,-6.903,302,240,216
923.34,92.35,159.5,35.33,-6.933,301,239,216
923.54,92.37,159.5,35.33,-6.941,300,239,214
923.75,92.39,159.4,34.92,-6.917000000000001,301,239,216
923.95,92.41,159.6,33.64,-6.9270000000000005,301,239,216
924.15,92.43,159.4,32.69,-6.9079999999999995,300,239,214
924.35,92.45,159.4,31.54,-6.898,300,240,215
924.55,92.47,159.4,28.89,-6.912000000000001,300,240,216
924.76,92.49,159.3,27.45,-6.907,300,240,216
924.96,92.51,159.3,26.05,-6.915,300,239,216
925.16,92.53,159.3,24.77,-6.922999999999999,299,240,217
925.36,92.55,159.2,22.02,-6.9,299,243,217
925.56,92.57,159.3,20.83,-6.9079999999999995,298,243,219
925.77,92.59,159.0,19.59,-6.922999999999999,298,244,220
925.97,92.61,158.8,17.41,-6.912999999999999,297,248,223
926.17,92.63,158.9,16.57,-6.915,297,250,225
